record_id,source_file,line_number,ship_name,origin_port,destination_port,ship_level_merchant,publication_date,commodity,merchant,raw_cargo_segment,raw_ship_line
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,lumber,Herrmann,"355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann","Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,oak,Herrmann,"355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann","Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,oak lumber,Herrmann,"355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann","Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,quantity lumber,"McAndrew & Co. ; 1,583 doors",quantity lumber-Order,"Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,staves,Mcandrew and Co,"2,400 staves-McAndrew & Co.","Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35254,18830303p.161_p002.txt,25,Harter,New York,LONDON,"McAndrew & Co. ; 1,583 doors",3 March 1883,walnut,Herrmann,"355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann","Harter (s)-New York-2,400 staves-McAndrew & Co. ; 1,583 doors, 3 cs. woodwork-Bradley & Currier ; 355 bdls. lumber, 2,008 pcs. oak lumber, 2 squares oak, 235 squares ash, 41 logs walnut - Herrmann ; quantity lumber-Order"
35255,18830303p.161_p002.txt,26,Antilles,Barbadoes,LONDON,Gillespie & Co.,3 March 1883,wood,Gillespie and Co,"1,051 pcs. wood-Gillespie & Co.","28 Antilles (s)-Barbadoes-1,051 pcs. wood-Gillespie & Co."
35256,18830303p.161_p002.txt,27,Sperber,Bremen,LONDON,Churchill,3 March 1883,lancewood spars,Churchill,250 lancewood spars-Churchill,Sperber (s)-Bremen-250 lancewood spars-Churchill
35257,18830303p.161_p002.txt,28,Teviotdale,Mazzarelli,LONDON,Order,3 March 1883,olivewood,Order,41 bdls. olivewood-Order,Teviotdale (s)-Mazzarelli-41 bdls. olivewood -Order
35258,18830303p.161_p002.txt,29,Portena,Porsgrund,LONDON,Order,3 March 1883,balks,Order,"895 telegraph poles, 321 spars, 128 balks-Order","Portena-Porsgrund-895 telegraph poles, 321 spars, 128 balks-Order"
35258,18830303p.161_p002.txt,29,Portena,Porsgrund,LONDON,Order,3 March 1883,spars,Order,"895 telegraph poles, 321 spars, 128 balks-Order","Portena-Porsgrund-895 telegraph poles, 321 spars, 128 balks-Order"
35258,18830303p.161_p002.txt,29,Portena,Porsgrund,LONDON,Order,3 March 1883,telegraph poles,Order,"895 telegraph poles, 321 spars, 128 balks-Order","Portena-Porsgrund-895 telegraph poles, 321 spars, 128 balks-Order"
35410,18830317p.193_p002.txt,50,Europa,Fredrikstad,LONDON,Tagart & Co.,17 March 1883,boards,Tagart and Co,"68,103 boards-Tagart & Co.","8 Europa-Fredrikstad-68,103 boards-Tagart & Co. ; 100 boards-Order"
35410,18830317p.193_p002.txt,50,Europa,Fredrikstad,LONDON,Tagart & Co.,17 March 1883,boards,Tagart & Co.,100 boards-Order,"8 Europa-Fredrikstad-68,103 boards-Tagart & Co. ; 100 boards-Order"
35411,18830317p.193_p002.txt,51,Capella,Fredrikstad,LONDON,Briesemann & Co.,17 March 1883,boards,Briesemann and Co,"88,253 boards-Briesemann & Co.","Capella-Fredrikstad-88,253 boards-Briesemann & Co."
35412,18830317p.193_p002.txt,52,Neckrosen,Halmstad,LONDON,Order,17 March 1883,battens,Order,"12,044 battens-Order","Neckrosen-Halmstad-12,044 battens-Order"
35413,18830317p.193_p002.txt,53,Stjernen,Drammen,LONDON,Order,17 March 1883,boards,Order,"526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order","9 Stjernen-Drammen-526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order"
35413,18830317p.193_p002.txt,53,Stjernen,Drammen,LONDON,Order,17 March 1883,firewood,Order,"526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order","9 Stjernen-Drammen-526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order"
35413,18830317p.193_p002.txt,53,Stjernen,Drammen,LONDON,Order,17 March 1883,scantlings,Order,"526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order","9 Stjernen-Drammen-526 pcs. scantlings, 42,081 boards, 13 fms. firewood-Order"
35414,18830317p.193_p002.txt,54,France,New York,LONDON,Order,17 March 1883,hoops,Order,"4,288 no. staves, 1,000 bdls. hoops-Order","France (s)-New York-4,288 no. staves, 1,000 bdls. hoops-Order"
35414,18830317p.193_p002.txt,54,France,New York,LONDON,Order,17 March 1883,no staves,Order,"4,288 no. staves, 1,000 bdls. hoops-Order","France (s)-New York-4,288 no. staves, 1,000 bdls. hoops-Order"
35415,18830317p.193_p002.txt,55,Orion,Fredrikstadt,LONDON,F. Briesemann & Co.,17 March 1883,boards,F. Briesemann and Co,"79,322 boards-F. Briesemann & Co.","Orion-Fredrikstadt-79,322 boards-F. Briesemann & Co."
35416,18830317p.193_p002.txt,56,Fanriljen,Halmstad,LONDON,Order,17 March 1883,battens,Order,"16,234 battens-Order","10 Fanriljen-Halmstad-16,234 battens-Order"
35417,18830317p.193_p002.txt,57,Christiane,Fredrikstadt,LONDON,Order,17 March 1883,floorings,Order,"73,126 floorings-Order","Christiane - Fredrikstadt - 73,126 floorings-Order"
35418,18830317p.193_p002.txt,58,Hygea,Christiania,LONDON,With,17 March 1883,boards,With,"48,768 boards-With","Hygea-Christiania-48,768 boards-With"
35419,18830317p.193_p002.txt,59,Betty,Fredrikstadt,LONDON,"Foy, Morgan, & Co.",17 March 1883,boards,"Foy, Morgan, and Co","99,878 boards-Foy, Morgan, & Co.","Betty-Fredrikstadt-99,878 boards-Foy, Morgan, & Co. ; 26 fms. firewood-Order"
35419,18830317p.193_p002.txt,59,Betty,Fredrikstadt,LONDON,"Foy, Morgan, & Co.",17 March 1883,firewood,"Foy, Morgan, & Co.",26 fms. firewood-Order,"Betty-Fredrikstadt-99,878 boards-Foy, Morgan, & Co. ; 26 fms. firewood-Order"
35420,18830317p.193_p002.txt,60,Carl XV.,Gothenburg,LONDON,Arnold & Co. ; 1,17 March 1883,battens,Arnold and Co,"6,091 battens-Arnold & Co.","Carl XV. (s)-Gothenburg-6,091 battens-Arnold & Co. ; 1,577 battens-Berner & Nielsen ; 2,000 bdls. laths, 1 doz. rickers-Order"
35420,18830317p.193_p002.txt,60,Carl XV.,Gothenburg,LONDON,Arnold & Co. ; 1,17 March 1883,battens,Berner and Nielsen,577 battens-Berner & Nielsen,"Carl XV. (s)-Gothenburg-6,091 battens-Arnold & Co. ; 1,577 battens-Berner & Nielsen ; 2,000 bdls. laths, 1 doz. rickers-Order"
35420,18830317p.193_p002.txt,60,Carl XV.,Gothenburg,LONDON,Arnold & Co. ; 1,17 March 1883,laths,Arnold & Co. ; 1,"2,000 bdls. laths, 1 doz. rickers-Order","Carl XV. (s)-Gothenburg-6,091 battens-Arnold & Co. ; 1,577 battens-Berner & Nielsen ; 2,000 bdls. laths, 1 doz. rickers-Order"
35420,18830317p.193_p002.txt,60,Carl XV.,Gothenburg,LONDON,Arnold & Co. ; 1,17 March 1883,rickers,Arnold & Co. ; 1,"2,000 bdls. laths, 1 doz. rickers-Order","Carl XV. (s)-Gothenburg-6,091 battens-Arnold & Co. ; 1,577 battens-Berner & Nielsen ; 2,000 bdls. laths, 1 doz. rickers-Order"
35421,18830317p.193_p002.txt,61,Therese,Fredrikstadt,LONDON,"Tagart, Boyson, & Co.",17 March 1883,flooring boards,"Tagart, Boyson, and Co","88,496 flooring boards-Tagart, Boyson, & Co.","Therese-Fredrikstadt-88,496 flooring boards-Tagart, Boyson, & Co."
35422,18830317p.193_p002.txt,62,Gustave,Christiania,LONDON,"Tagart, Boyson, & Co.",17 March 1883,planed boards,"Tagart, Boyson, and Co","71,790 planed boards, 2,154 planks-Tagart, Boyson, & Co.","Gustave-Christiania-71,790 planed boards, 2,154 planks-Tagart, Boyson, & Co."
35422,18830317p.193_p002.txt,62,Gustave,Christiania,LONDON,"Tagart, Boyson, & Co.",17 March 1883,planks,"Tagart, Boyson, and Co","71,790 planed boards, 2,154 planks-Tagart, Boyson, & Co.","Gustave-Christiania-71,790 planed boards, 2,154 planks-Tagart, Boyson, & Co."
35423,18830317p.193_p002.txt,63,Veritas,Christiansand,LONDON,R. Dahl & Co.,17 March 1883,battens,R. Dahl and Co,"10,342 deals, balks, and battens-R. Dahl & Co.","Veritas-Christiansand-10,342 deals, balks, and battens-R. Dahl & Co."
35423,18830317p.193_p002.txt,63,Veritas,Christiansand,LONDON,R. Dahl & Co.,17 March 1883,deals,R. Dahl and Co,"10,342 deals, balks, and battens-R. Dahl & Co.","Veritas-Christiansand-10,342 deals, balks, and battens-R. Dahl & Co."
35424,18830317p.193_p002.txt,64,Svea,Fredrikstadt,LONDON,"Tagart, Boyson, & Co. ; 20 1/2",17 March 1883,boards,"Tagart, Boyson, and Co","64,933 boards-Tagart, Boyson, & Co.","Svea - Fredrikstadt-64,933 boards - Tagart, Boyson, & Co. ; 20 1/2 fms. firewood-Duus Brown & Co."
35424,18830317p.193_p002.txt,64,Svea,Fredrikstadt,LONDON,"Tagart, Boyson, & Co. ; 20 1/2",17 March 1883,firewood,Duus Brown and Co,20 1/2 fms. firewood-Duus Brown & Co.,"Svea - Fredrikstadt-64,933 boards - Tagart, Boyson, & Co. ; 20 1/2 fms. firewood-Duus Brown & Co."
35425,18830317p.193_p002.txt,65,Reform,Fredrikshald,LONDON,Briesemann & Co.,17 March 1883,boards,Briesemann and Co,"92,151 boards-Briesemann & Co.","12 Reform-Fredrikshald-92,151 boards-Briesemann & Co."
35426,18830317p.193_p002.txt,66,Dagmar,Laurvig,LONDON,Simson,17 March 1883,boards,Simson,"51,562 boards-Simson","Dagmar (s)-Laurvig-51,562 boards-Simson"
35427,18830317p.193_p002.txt,67,Express,Christiania,LONDON,"Tagart, Boyson, & Co.",17 March 1883,battens,"Tagart, Boyson, and Co","18,203 battens, 10,564 pcs. scantlings-Tagart, Boyson, & Co.","Express-Christiania-18,203 battens, 10,564 pcs. scantlings-Tagart, Boyson, & Co."
35427,18830317p.193_p002.txt,67,Express,Christiania,LONDON,"Tagart, Boyson, & Co.",17 March 1883,scantlings,"Tagart, Boyson, and Co","18,203 battens, 10,564 pcs. scantlings-Tagart, Boyson, & Co.","Express-Christiania-18,203 battens, 10,564 pcs. scantlings-Tagart, Boyson, & Co."
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,cs blocks,C. B. Ketscher,"410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher","Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,doors,Edling and Co,550 doors-Edling & Co.,"Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,doors,Grindley,"290 doors, 65 bdls. mouldings-Grindley","Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,firewood,Ecklund,10 fms. firewood-Ecklund,"Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,joinery,Sandell and Co,272 pkgs. joinery-Sandell & Co.,"Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,mouldings,Grindley,"290 doors, 65 bdls. mouldings-Grindley","Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,mouldings,C. B. Ketscher,"410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher","Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35428,18830317p.193_p002.txt,68,Bele,Gothenburg,LONDON,Sandell & Co.,17 March 1883,mouldings,W. R. Crow and Co,354 pkgs. mouldings-W. R. Crow & Co.,"Bele (s) - Gothenburg - 272 pkgs. joinery-Sandell & Co. ; 550 doors-Edling & Co. ; 290 doors, 65 bdls. mouldings-Grindley ; 410 bdls. mouldings, 11 cs. blocks-C. B. Ketscher ; 354 pkgs. mouldings-W. R. Crow & Co. ; 10 fms. firewood-Ecklund"
35429,18830317p.193_p002.txt,69,Mercur,Fredrikstadt,LONDON,"With, Webster, & Co.",17 March 1883,scantlings,"With, Webster, and Co","28,398 pcs. scantlings-With, Webster, & Co.","Mercur-Fredrikstadt-28,398 pcs. scantlings -With, Webster, & Co."
35430,18830317p.193_p002.txt,70,Najaden,Fredrikstadt,LONDON,Tagart,17 March 1883,boards,Tagart,"77,339 boards-Tagart","Najaden-Fredrikstadt-77,339 boards-Tagart"
35431,18830317p.193_p002.txt,71,Cameo,Christiania,LONDON,"Simson & Mason ; 4,695 pcs. scantlings",17 March 1883,battens,"With, Webster, and Co","900 battens-With, Webster, & Co.","Cameo (s)-Christiania-14,297 planed boards -Simson & Mason ; 4,695 pcs. scantlings, 900 battens-With, Webster, & Co. ; 4,000 bdls. staves-Order"
35431,18830317p.193_p002.txt,71,Cameo,Christiania,LONDON,"Simson & Mason ; 4,695 pcs. scantlings",17 March 1883,planed boards,Simson and Mason,"14,297 planed boards-Simson & Mason","Cameo (s)-Christiania-14,297 planed boards -Simson & Mason ; 4,695 pcs. scantlings, 900 battens-With, Webster, & Co. ; 4,000 bdls. staves-Order"
35431,18830317p.193_p002.txt,71,Cameo,Christiania,LONDON,"Simson & Mason ; 4,695 pcs. scantlings",17 March 1883,scantlings,"Simson & Mason ; 4,695 pcs. scantlings","4,695 pcs. scantlings","Cameo (s)-Christiania-14,297 planed boards -Simson & Mason ; 4,695 pcs. scantlings, 900 battens-With, Webster, & Co. ; 4,000 bdls. staves-Order"
35431,18830317p.193_p002.txt,71,Cameo,Christiania,LONDON,"Simson & Mason ; 4,695 pcs. scantlings",17 March 1883,staves,"Simson & Mason ; 4,695 pcs. scantlings","4,000 bdls. staves-Order","Cameo (s)-Christiania-14,297 planed boards -Simson & Mason ; 4,695 pcs. scantlings, 900 battens-With, Webster, & Co. ; 4,000 bdls. staves-Order"
35432,18830317p.193_p002.txt,72,Amsterdam,Uddewalla,LONDON,Easdaile & Co.,17 March 1883,mouldings,Easdaile and Co,"1,037 bdls. mouldings, 22 crts. trellis-Easdaile & Co.","Amsterdam (s)-Uddewalla-1,037 bdls. mouldings, 22 crts. trellis-Easdaile & Co."
35432,18830317p.193_p002.txt,72,Amsterdam,Uddewalla,LONDON,Easdaile & Co.,17 March 1883,trellis,Easdaile and Co,"1,037 bdls. mouldings, 22 crts. trellis-Easdaile & Co.","Amsterdam (s)-Uddewalla-1,037 bdls. mouldings, 22 crts. trellis-Easdaile & Co."
35433,18830317p.193_p002.txt,73,Cupido,Dram,LONDON,Simson,17 March 1883,boards,Simson,"13,724 boards-Simson","Cupido-Dram-13,724 boards-Simson"
35434,18830317p.193_p002.txt,74,Madagascar,Reunion,LONDON,"Veile, & Co.",17 March 1883,walnut,"Veile, and Co","33 logs walnut-Veile, & Co.","Madagascar (s)-Reunion-33 logs walnut-Veile, & Co."
35435,18830317p.193_p002.txt,75,Biancona,Laurvig,LONDON,Order,17 March 1883,firewood,Order,174 fms. firewood-Order,Biancona-Laurvig-174 fms. firewood-Order
35436,18830317p.193_p002.txt,76,Fred,Laurvig,LONDON,Order,17 March 1883,firewood,Order,174 fms. firewood-Order,Fred-Laurvig-174 fms. firewood-Order
35437,18830317p.193_p002.txt,77,Westphalia,Fredrikstadt,LONDON,Churchill & Sim,17 March 1883,floorings,Churchill and Sim,"62,883 floorings-Churchill & Sim","Westphalia (s)-Fredrikstadt-62,883 floorings-Churchill & Sim"
35438,18830317p.193_p002.txt,78,Christine,Fredrikstadt,LONDON,Order,17 March 1883,boards,Order,"106,321 boards, 1,588 bdls. palings-Order","Christine-Fredrikstadt-106,321 boards, 1,588 bdls. palings-Order"
35438,18830317p.193_p002.txt,78,Christine,Fredrikstadt,LONDON,Order,17 March 1883,palings,Order,"106,321 boards, 1,588 bdls. palings-Order","Christine-Fredrikstadt-106,321 boards, 1,588 bdls. palings-Order"
35439,18830317p.193_p002.txt,79,Bifrost,Gothenburg,LONDON,Order,17 March 1883,battens,Order,"1,565 doz. deals and battens-Order","Bifrost (s)-Gothenburg-1,565 doz. deals and battens-Order"
35439,18830317p.193_p002.txt,79,Bifrost,Gothenburg,LONDON,Order,17 March 1883,deals,Order,"1,565 doz. deals and battens-Order","Bifrost (s)-Gothenburg-1,565 doz. deals and battens-Order"
35440,18830317p.193_p002.txt,80,Sarpsborg,Fredrikstadt,LONDON,"Boyson, & Co.",17 March 1883,boards,"Boyson, and Co","88,382 boards-Boyson, & Co.","Sarpsborg-Fredrikstadt - 88,382 boards - Boyson, & Co."
35441,18830317p.193_p002.txt,81,Martha,Christiania,LONDON,Duus Brown & Co.,17 March 1883,firewood,Duus Brown and Co,179 fms. firewood-Duus Brown & Co.,Martha-Christiania-179 fms. firewood-Duus Brown & Co.
35442,18830317p.193_p002.txt,82,Durango,Christiania,LONDON,"With, Webster, & Co.",17 March 1883,scantlings,"With, Webster, and Co","24,890 scantlings-With, Webster, & Co.","13 Durango-Christiania- 24,890 scantlings-With, Webster, & Co."
35443,18830317p.193_p002.txt,83,Minerva,Fredrikstadt,LONDON,Tagart & Co.,17 March 1883,boards,Tagart and Co,"75,511 boards-Tagart & Co.","Minerva-Fredrikstadt-75,511 boards-Tagart & Co."
35444,18830317p.193_p002.txt,84,Napoleon,Fredrikstadt,LONDON,Tagart & Co.,17 March 1883,boards,Tagart and Co,"99,578 boards-Tagart & Co.","Napoleon-Fredrikstadt-99,578 boards-Tagart & Co."
35445,18830317p.193_p002.txt,85,Tordenskjold,Christiania,LONDON,Churchill & Sim,17 March 1883,boards,Churchill and Sim,"56,076 boards, scantlings-Churchill & Sim","Tordenskjold - Christiania - 56,076 boards, scantlings-Churchill & Sim"
35446,18830317p.193_p002.txt,86,Peru,Arendal,LONDON,W. Stephen & Co.,17 March 1883,deals,W. Stephen and Co,"11,503 deals, battens, and firewood-W. Stephen & Co.","Peru-Arendal-11,503 deals, battens, and firewood-W. Stephen & Co."
35446,18830317p.193_p002.txt,86,Peru,Arendal,LONDON,W. Stephen & Co.,17 March 1883,firewood,W. Stephen and Co,"11,503 deals, battens, and firewood-W. Stephen & Co.","Peru-Arendal-11,503 deals, battens, and firewood-W. Stephen & Co."
35447,18830317p.193_p002.txt,87,Venadis,Skien,LONDON,"1,517 boards",17 March 1883,boards,"1,517 boards","135,756 deals, battens, and firewood-1,517 boards","Venadis-Skien-135,756 deals, battens, and firewood-1,517 boards, 11 fms. firewood-Order"
35447,18830317p.193_p002.txt,87,Venadis,Skien,LONDON,"1,517 boards",17 March 1883,deals,"1,517 boards","135,756 deals, battens, and firewood-1,517 boards","Venadis-Skien-135,756 deals, battens, and firewood-1,517 boards, 11 fms. firewood-Order"
35447,18830317p.193_p002.txt,87,Venadis,Skien,LONDON,"1,517 boards",17 March 1883,firewood,"1,517 boards","135,756 deals, battens, and firewood-1,517 boards","Venadis-Skien-135,756 deals, battens, and firewood-1,517 boards, 11 fms. firewood-Order"
35447,18830317p.193_p002.txt,87,Venadis,Skien,LONDON,"1,517 boards",17 March 1883,firewood,"1,517 boards",11 fms. firewood-Order,"Venadis-Skien-135,756 deals, battens, and firewood-1,517 boards, 11 fms. firewood-Order"
35448,18830317p.193_p002.txt,88,Garibaldi,Arendal,LONDON,A. Kallevig,17 March 1883,deals,A. Kallevig,"54,945 deals, battens, and firewood-A. Kallevig","Garibaldi-Arendal-54,945 deals, battens, and firewood-A. Kallevig"
35448,18830317p.193_p002.txt,88,Garibaldi,Arendal,LONDON,A. Kallevig,17 March 1883,firewood,A. Kallevig,"54,945 deals, battens, and firewood-A. Kallevig","Garibaldi-Arendal-54,945 deals, battens, and firewood-A. Kallevig"
35449,18830317p.193_p002.txt,89,Pieter,Augusta,LONDON,1,17 March 1883,boards,Briesemann and Co,357 boards-Briesemann & Co.,"Pieter-Augusta - Fredrikshald - 1,357 boards-Briesemann & Co. ; 8 fms. firewood-Duus Brown & Co."
35449,18830317p.193_p002.txt,89,Pieter,Augusta,LONDON,1,17 March 1883,firewood,Duus Brown and Co,8 fms. firewood-Duus Brown & Co.,"Pieter-Augusta - Fredrikshald - 1,357 boards-Briesemann & Co. ; 8 fms. firewood-Duus Brown & Co."
