record_id,arrival_year,source_file,line_number,ship_name,origin_port,destination_port,row_count,clause_indicators,raw_line
72303,1895,18950824p.251_p002.txt,102,Blonde,Danzig,LONDON,2,1,"Blonde (s)-Danzig-246 pcs. timber St. Helier (s)-Riga-10,987 sleepers, 1,513 half-sleepers-T. Gabriel & Son"
72304,1895,18950824p.251_p002.txt,104,Lucas,Borga,LONDON,2,1,"17 Lucas-Borga-796,700 staves Peritia (s)-Helsingfors-4,502 battens-Bank of New Zealand"
72306,1895,18950824p.251_p002.txt,107,Woerge,Kragero,LONDON,2,1,"19 Woerge-Kragero-76 stds. staves, 15 stds. battens-Duus, Brown, & Co."
72549,1895,18950831p.282_p002.txt,86,Undaunted,Port Blakeley,LONDON,2,1,"23 Undaunted-Port Blakeley-338 spars, 14,092 pcs. lumber Daniel (s)-Pensacola-3,350 pcs. timber, 386 deals"
72553,1895,18950831p.282_p002.txt,93,Forth,Calmar,LONDON,2,1,"26 Forth (s)-Calmar-51,781 battens and boards Oranmore (s)-Montreal-31,528 pine deals, 3,807 boards, 21,777 deal ends"
72563,1895,18950831p.282_p002.txt,120,Britannia,Riga,LONDON,2,1,"26 Britannia (s)-Riga-8,759 sleepers, 909 half-sleepers-T. Gabriel & Son"
72564,1895,18950831p.282_p002.txt,121,Frigga,Kotka,LONDON,2,1,"Frigga-Kotka-419 lds. staves Kronos (s)-Memel-8,574 redwood blocks, 900 half-sleepers-Burt, Boulton"
72565,1895,18950831p.282_p002.txt,123,Viceroy,Windau,LONDON,2,1,"28 Viceroy (s)-Windau-6,807 sleepers, 626 half-sleepers-T. Gabriel & Sons"
72907,1895,18950914p.349_p002.txt,28,Fairy,Konigsberg,LONDON,2,1,"Fairy (s)-Konigsberg-2,725 sleeper blocks, 350 half sleepers 9 Orlando (s)-Christiania-244 bags brush blocks -J. Keen"
72918,1895,18950914p.349_p002.txt,51,Leven,Konigsberg,LONDON,2,1,"6 Leven-Konigsberg-2,925 sleeper blocks, 350 half sleeper blocks 7 Torbryan (s)-Konigsberg-5,279 sleeper and 474 half sleeper blocks"
72920,1895,18950914p.349_p002.txt,57,Hulda,Skelleftea,LONDON,2,1,5 Hulda-Skelleftea-376 lds. battens and boards -Order
72922,1895,18950914p.349_p002.txt,72,Cambria,Brevig,LONDON (RUNCORN DOCK),2,1,"9 Cambria-Brevig-214 lds. hewn fir, 13 lds. props-W. J. Watson & Co."
73517,1895,18951005p.443_p002.txt,55,Ashton,St. Petersburg,LONDON,2,1,"30 Ashton (s)-St. Petersburg-40 fms. lathwood, 200 rickers-Foy, Morgan, & Co."
73522,1895,18951005p.443_p002.txt,76,Tempo,Riga,LONDON,2,1,"27 Tempo (s)-Riga-1,392 lds. sleeper blocks, 69 lds. sleepers-Burt, Boulton, & Haywood"
73798,1895,18951019p.508_p001.txt,77,Winston,Domsjo,LONDON,2,1,"Winston-Domsjo-1,765 lds. battens and boards-R. Wade, Sons, & Co."
73800,1895,18951019p.508_p001.txt,79,Dania,Nederkalix,LONDON,2,1,"Dania-Nederkalix-1,000 lds. deals and battens-A. Livingston & Co."
73810,1895,18951019p.508_p001.txt,91,Coventry,Skutskar,LONDON,2,1,"Coventry (s)-Skutskar-2,356 lds. deals and battens-R. Wade, Sons, & Co."
73829,1895,18951019p.508_p001.txt,127,Bur,Umea,LONDON (QUEEN'S DOCK),2,1,"11 Bur (s)-Umea-26,661 deals and battens-Bryson, Jameson, & Co."
75293,1895,18951228p.827_p001.txt,94,Agnes,Danzig,LONDON,2,1,"Agnes (s)-Danzig-250 pcs. timber, 511 crossings 23 Finland (s)-Fredrikstad-40 stds. wood"
75299,1895,18951228p.827_p001.txt,109,Montrose,Memel,LONDON,2,1,"Montrose (s)-Memel-1,151 lds. sleepers Ardmore (s)-Memel 7,280 sleepers, 700 half-sleepers"
75300,1895,18951228p.827_p001.txt,111,Castor,Norrkoping,LONDON,2,1,"Castor (s)-Norrkoping-2,158 deals Frankfort (s)-Memel-9,792 sleepers-Burt"
70933,1895,18950713p.61_p001.txt,128,Brio,Swartvik,LONDON,2,1,"5 Brio (s)-Swartvik-38,881 deals and boards-Boutcher, Mortimore, & Co."
70952,1895,18950713p.61_p002.txt,35,Kronos,Riga,LONDON,2,1,"Kronos (s)-Riga-10,161 blocks, 1,000 half-sleepers-Burt, Boulton, & Haywood"
71140,1895,18950720p.92_p002.txt,70,Craigside,Calmar,LONDON,2,1,"Craigside (s)-Calmar-25,814 pcs, 3 stds. timber Alma-Hernosand-196 fms. firewood-Duus"
71150,1895,18950720p.92_p002.txt,94,Simkin Bros. St. Marie,Morlaix,LONDON,2,1,Simkin Bros. St. Marie-Morlaix-60 lds. pitwood 13 Hebe-Auray-105 lds. pitwood
71151,1895,18950720p.92_p002.txt,97,Trojan,"St. John, N.B.",LONDON,2,1,"15 Trojan-St. John, N.B.-15,000 deals and ends-Alexandra Dock Co."
71312,1895,18950727p.122_p001.txt,340,Primrose,Soderhamn,LONDON,2,1,"Primrose (s)-Soderhamn-27,000 deals, &c.- sen & Co."
71315,1895,18950727p.122_p001.txt,346,Caroline,Nedarkalix,LONDON,2,1,"20 Caroline (s)-Nedarkalix-65,604 pcs. deals, King's (s)-Mesane-4,000 deals, &c.-Order"
71319,1895,18950727p.122_p001.txt,353,Moggie,Archangel,LONDON,2,1,"22 Moggie (s)-Archangel-106,200 deals, &c.- and ends"
71321,1895,18950727p.122_p001.txt,356,Winston,Mesane,LONDON,2,1,"Winston (s)-Mesane-4,000 deals, &c.- battens, and ends-Order"
71335,1895,18950727p.122_p001.txt,424,Cicero,Riga,LONDON,2,1,"Cicero (s)-Riga-27,588 deals and boards-R."
71638,1895,18950803p.158_p002.txt,104,Theis Jundgaard,Wyborg,LONDON,2,1,"Theis Jundgaard-Wyborg-189 fms. deals, &c. Avena (s)-Uddevalla-69 bdls. mouldings, &c."
71640,1895,18950803p.158_p002.txt,108,Erling,Three Rivers,LONDON,2,1,"Erling (s)-Three Rivers-41,071 deals and ends Anna Christina (s)-Chicontimi-38,761 deals"
71652,1895,18950803p.158_p002.txt,149,Fidelia,Archangel,LONDON,2,1,"Fidelia (s)-Archangel-904,370 staves, 1,578 half-sleepers"
71659,1895,18950803p.158_p003.txt,8,Abbey,Pitea,LONDON,2,1,"Abbey (s)-Pitea-504 stds. deals and boards s)-Li'ban-3,009 sleepers"
71660,1895,18950803p.158_p003.txt,22,Foy n Platen,Sundswall,LONDON,2,1,"Foy n Platen (s)-Sundswall-74,575 deals, 1,086 battens Kotka-200 fms. firewood"
72006,1895,18950817p.219_p002.txt,165,Finheur,Savannah,LONDON,2,1,"Finheur-Savannah-5,245 staves, 2,095 butts-Churchill & Sim"
74838,1895,18951130p.711_p002.txt,29,Dewdrop,Cronstadt,LONDON,2,1,"Dewdrop (s)-Cronstadt-4,416 deals and ends-J. Donovan & Sons"
74839,1895,18951130p.711_p002.txt,30,Nimbus,Helsingfors,LONDON,2,1,"Nimbus-Helsingfors-48,733 battens, 28 fms. firewood-Tagart"
74840,1895,18951130p.711_p002.txt,32,Louise,Drammen,LONDON,2,1,"Louise-Drammen-45,181 floorings, 4,383 battens-R. H. Dahl & Co."
74843,1895,18951130p.711_p002.txt,37,Appia,Drammen,LONDON,2,1,"Appia-Drammen-69,017 floorings, 3,995 deals Carmel-Frangesund-274 fms. firewood"
75095,1895,18951214p.781.txt,119,Tyr,Drammen,LONDON,2,1,"Tyr (s)-Drammen-3,408 deals, 42,449 floorings 9 Turret (s)-Quebec-58,941 deals"
74697,1895,18951123p.676_p001.txt,158,Cæsar,St. Petersburg,LONDON,2,1,"Cæsar (s)-St. Petersburg-1,340 rickers, 27 fms. firewood 15 Presto (s)-Stockholm-871 bdls. mouldings;"
74702,1895,18951123p.676_p001.txt,175,Ella,St. Petersburg,LONDON,2,1,"Ella (s)-St. Petersburg-1,170 rickers, 2,021 pcs. lathwood Thyra (s)-Holmsund-385 doz. deals, 1,315"
74706,1895,18951123p.676_p001.txt,202,Kotka,St. Petersburg,LONDON,2,1,"Kotka (s)-St. Petersburg-316 rickers, 3,082 pcs. lathwood 20 Orlando (s)-Christiania-552 bags brush"
74187,1895,18951102p.576_p002.txt,127,Paola,Memel,LONDON (TILBURY DOCKS),2,1,"30 Paola (s)-Memel-8,550 blocks, 950 half-sleepers"
74339,1895,18951109p.612_p002.txt,123,Deer Hill,Uleaborg,LONDON,2,1,"Deer Hill (s)-Uleaborg-1,500 deals and boards-G. F. Neame & Co."
74343,1895,18951109p.612_p002.txt,128,Marianne,Nykarbley,LONDON,2,1,"Marianne-Nykarbley-37,090 deals and battens-Scheydt, Gollatly, & Co."
74354,1895,18951109p.612_p002.txt,150,Borderer,Boston,LONDON,2,1,"6 Borderer (s)-Boston-108 bdls., 407 pcs. lumber-Churchill & Sim"
75426,1896,18960111p.56_p001.txt,128,Carlisle City,Boston,LONDON,2,1,"6 Carlisle City (s)-Boston-445 doors, 1,000 bdls. lumber-Churchill & Sim"
75807,1897,18970130p.130_p001.txt,108,Avena,Uddevalla,LONDON,2,1,"23 Avena (s)-Uddevalla-1,346 bdls. mouldings, 1,250 doors-S. Brown."
75688,1897,18970109p.48_p001.txt,195,Moggie,Stockholm,LONDON,2,1,"Moggie (s)-Stockholm-1,441 lds. deals and battens-May & Hassell"
75699,1897,18970109p.48_p001.txt,224,Black Head,Riga,LONDON,2,1,"31 Black Head-Riga-82 lds. battens, 17 lds. firewood-G. Heyn & Sons"
75728,1897,18970123p.103_p001.txt,36,Feducia,Hango,LONDON,2,1,"Feducia (s)-Hango-15,802 battens 19 Jeenboden-Fredrikstad-20 fms. firewood, 83,443 boards"
75735,1897,18970123p.103_p001.txt,65,Bothal,Risoer,LONDON,2,1,"Bothal-Risoer-600 lds. hewn fir, 600 lds. pit props-R. G. Cullum"
75737,1897,18970123p.103_p001.txt,67,Scaw Fell,Memel,LONDON,2,1,"Scaw Fell-Memel-14,238 sleeper blocks, 600 sleepers-Burt, Boulton, & Co."
75740,1897,18970123p.103_p001.txt,70,Motala,Stockholm,LONDON,2,1,18 Motala-Stockholm-219 lds. deals and battens-Queen Anne's Bounty Co.
75741,1897,18970123p.103_p001.txt,76,Peggy,Porsgrund,LONDON,2,1,"Peggy-Porsgrund-270 lds. hewn fir, 60 lds. pit props-H. Moller"
76368,1897,18970410p.690_p001.txt,124,Coquimbo,Fredrikstad,LONDON,2,1,"Coquimbo-Fredrikstad-5,239 scantlings, 247 fms. firewood Lina-Christiania-247 fms. firewood"
76371,1897,18970410p.690_p002.txt,41,Douro,New York,LONDON,2,1,"Douro (s)-New York-4,555 staves, 1,885 rs, 1,057 pcs. oak-Wilsons"
76375,1897,18970410p.690_p002.txt,63,Tasso,Drontheim,LONDON,2,1,"Tasso (s)-Drontheim-1,249 bdls. boards Wilsons elo (s)-Christiania-6,000 bdls. boards-"
76422,1897,18970410p.690_p002.txt,333,Delta Johansen,Fredrikstad,LONDON,2,1,"Delta Johansen-Fredrikstad-15,934 floor- ings, 2,397 bdls. laths, 29 fms. firewood-"
76620,1897,18970424p.743_p002.txt,52,Colomba,St. Nazaire,LONDON,2,1,"Colomba-St. Nazaire-3 lds. hoops, 22 tons mahogany-F. Reeves."
76903,1897,18970508p.815_p001.txt,236,Benton,Danzig,LONDON,2,1,"Benton (s)-Danzig-3,638 pcs timber, 60 books Hercules (s)-Windau-11,906 sleepers"
76915,1897,18970508p.815_p002.txt,31,To Order Hilda,Porsholm,LONDON,2,1,"To Order Hilda-Porsholm-1,294 cs. sawn boards, 100 sta. firewood props-Rex Barrel & Co."
76916,1897,18970508p.815_p002.txt,38,Porsgrund,To Order C. Calder & Co. Wm. Harkess,LONDON,2,1,"Porsgrund-To Order C. Calder & Co. Wm. Harkess-Windau-662 lds. hewn fir blocks, 29 lds. sawn fir-C. Calder & Co."
76917,1897,18970508p.815_p002.txt,41,Glengelder,Konigsberg,LONDON,2,1,"3 Glengelder (s)-Konigsberg-1,000 blocks, 22 lds. sleepers-Calder & Co."
77045,1897,18970515p.848_p001.txt,311,Leona,Boulogne,LONDON,2,1,"12 Leona (s)-Boulogne-23 pkgs. wood Marie (s)-Gamleby-10,337 deals-Nuytens"
77200,1897,18970529p.909_p002.txt,148,Iona,"Portland, M.",LONDON,2,1,"Iona (s)-Portland, M.-107 maple planks, 2,635 elm planks-Cohen, Athya, & Co."
77201,1897,18970529p.909_p002.txt,149,Virginian,Boston,LONDON,2,1,"21 Virginian (s)-Boston-3,323 pcs. mahogany, 150 bdls. lumber, 6,787 pcs. lumber-Churchill & Sim."
77454,1897,18970612p.985_p001.txt,181,Wakefield,Grindstone Island,LONDON,2,1,"Wakefield (s)-Grindstone Island-deals, battens, &c.-Foy, Morgan"
77466,1897,18970612p.985_p002.txt,21,Neptun,Abo,LONDON,2,1,"Neptun-Abo-7,144 scantlings, 9,301 deals and deals-C. J. Ekman & Co."
77479,1897,18970612p.985_p002.txt,46,Egret,Havre,LONDON,2,1,"8 Egret (s)-Havre-692 pcs., 64 logs Westphalia-Norrsundet-175 fms. firewood-Tagart, Beaton, & Co."
77516,1897,18970612p.985_p002.txt,159,Adler,Bremen,LONDON,2,1,Adler (s)-Bremen-331 planks 5 Yorkshire (s)-Rangoon 175 bdls. tea-shooks
77617,1897,18970619p.1017_p002.txt,23,Marian,Pitea,LONDON,2,1,"Marian (s)-Pitea-quantity of deals, battens Sorius-Sandvik-326 fms. firewood"
77632,1897,18970619p.1017_p002.txt,52,Astronom,Hambro,LONDON,2,1,12 Astronom (s)-Hambro-23 cs. mouldings 14 Carmel-Kotka-298 fms. firewood
77634,1897,18970619p.1017_p002.txt,55,Gerda,Marieberg,LONDON,2,1,Gerda-Marieberg-204 fms. firewood Lognedalen (-)-Skonvik 245 fms. firewood-R Darell & Co.
77635,1897,18970619p.1017_p002.txt,57,Energic,Cologne,LONDON,2,1,"15 Energic (s)-Cologne-19 cs. mouldings, 12 pkgs. s. boards Minerva (s)-Hambro-69 pkgs. rattans"
77638,1897,18970619p.1017_p002.txt,62,Wermland,Gothenburg,LONDON,2,1,"Wermland (s)-Gothenburg-5,255 deals and battens-Messrs, Ltd."
76123,1897,18970306p.526.txt,23,Govino,Baltimore,LONDON,2,1,"24 Govino (s)-Baltimore-26 lds. sawn fir, 149 lds. hewn fir-W. Thompson & Co."
77985,1898,18980115p.93_p001.txt,158,Tana,Drontheim,LONDON,2,1,"Tana-Drontheim-9,288 pcs. battens, 75 fms. firewood Avena (s)-Uddevalla-2,287 bdls. mouldings,"
77989,1898,18980115p.93_p001.txt,173,Carlisle City,Newort News,LONDON,2,1,"Carlisle City (s)-Newort News-176 pcs. lumber, 164 pcs.-Denny, Mott, & Co. ;"
77997,1898,18980115p.93_p001.txt,211,Stephanotis,Memel,LONDON (TILBURY DOCK),2,1,"Stephanotis-Memel-1,613 sleepers, 7,050 blocks 10 Belle Vue-Pensacola-29 pcs. timber-"
78019,1898,18980115p.93_p002.txt,57,Manitoba,New York,LONDON,2,1,"7 Manitoba-New York-8 cs. veneers, 13 pkgs. oak lumber 11 Europe (s)-New York-800 bdls. staves"
78133,1898,18980129p.163_p002.txt,31,Umvoti,Natal,LONDON,2,1,"25 Umvoti (s)-Natal-1,100 sleepers Gero-Norrkoping 279 doors, 4,000 bdls. wood-Dolton, Bournes, & Dolton"
78144,1898,18980129p.163_p002.txt,70,Orinoco,Jamaica,LONDON (LONDON DOCK),2,1,"21 Orinoco-Jamaica-119 lds. lancewood spars, 159 pcs. satinwood-Royal Mail Steam Packet Co."
78145,1898,18980129p.163_p002.txt,71,Gaika,East London,LONDON (LONDON DOCK),2,1,24 Gaika-East London-48 tons boxwood and hardwood-Union Steamship Co.
78146,1898,18980129p.163_p002.txt,79,Mermaid,Gothenburg,LONDON (LONDON DOCK),2,1,"24 Mermaid-Gothenburg-300 lds. hewn fir, 270 lds. sawn fir-Pyman, Bell, & Co."
78148,1898,18980129p.163_p002.txt,81,Adolf,Gothenburg,LONDON (LONDON DOCK),2,1,"Adolf (s)-Gothenburg-264 lds. hewn fir, 450 lds. sawn fir-J. Hall"
77866,1898,18980101p.23_p001.txt,127,Anra,Lovisa,LONDON,2,1,"24 Anra-Lovisa-218 fms. firewood 28 Storfursten-Shy-12,044 deals and battens"
81775,1899,18990902p.257_p003.txt,60,Holywell,Three Rivers,LONDON,2,1,"Holywell (s)-Three Rivers-130,000 deals and ends. Ugland-Fredrikshald-100,446 boards, 17 fms. firewood."
81787,1899,18990902p.257_p003.txt,88,Lom,Abo,LONDON,2,1,"Lom (s)-Abo-95,717 deals and battens. 26 Zoe (s)-Kovdo-121,089 deals, battens and boards."
81788,1899,18990902p.257_p003.txt,90,Regina,Archangel,LONDON,2,1,"Regina (s)-Archangel-111,849 deals and ends-Palfreman, Foster, & Co."
81790,1899,18990902p.257_p003.txt,92,Oskar,Abo,LONDON,2,1,Oskar (s)-Abo-251 stds battens and boards-Illings-Worrell & Baynes.
81794,1899,18990902p.257_p003.txt,97,Wifsta Warf,Munksund,LONDON,2,1,"Wifsta Warf-Munksund-43,020 bdls. laths. 29 Symra-Batiscan-90,789 deals, battens and boards."
81802,1899,18990902p.257_p003.txt,111,Sophie Rickmers,Montreal,LONDON,2,1,"25 Sophie Rickmers (s)-Montreal-10,769 deals, 831 ends. Gallus-Tornea-cargo staves."
81804,1899,18990902p.257_p003.txt,114,Emily,Holmsund,LONDON,2,1,"Emily (s)-Holmsund-116,008 deals and boards. Holywell (s)-Three Rivers-130,008 deals and ends."
85316,1899,18991230p.800_p002.txt,122,Ares,Gefle,LONDON,2,1,"Ares (s)-Gefle-69,519 deals, &c. Lima-Sundswall-363 fms. firewood-Tagart, Beaton & Co."
85317,1899,18991230p.800_p002.txt,124,St. Erik,Gefle,LONDON,2,1,"23 St. Erik (s)-Gefle-196,231 boards. Avena (s)-Uddevalla-2,090 bdls. mouldings, 2,700 doors-S. Brown."
85319,1899,18991230p.800_p002.txt,127,Thomas Allen,Soderhamn,LONDON,2,1,"Thomas Allen (s)-Soderhamn-193,814 deals, &c. 27 Rocklands (s)-Memel-187,191 staves."
85322,1899,18991230p.800_p002.txt,133,Gottfrid,Gefle,LONDON,2,1,"Gottfrid (s)-Gefle-560 stds. deals and battens. Flugt (s)-Fredrikstad-58,085 boards."
78377,1899,18990121p.86_p001.txt,104,Breslau,Konigsberg,LONDON,2,1,"Breslau (s)-Konigsberg-3,730 sleeper blocks, 2,189 sleepers. Commerce (s)-Skien-16 fms. firewood-G. Payne & Co."
78378,1899,18990121p.86_p001.txt,128,Vulcan,Memel,LONDON,2,1,"16 Vulcan (s)-Memel-18,066 sleeper blocks, L[...]-Co."
78392,1899,18990121p.86_p001.txt,153,Anva-Podeus,Memel,LONDON,2,1,"12 Anva-Podeus (s)-Memel-1,659 lds. sleeper blocks, 115 lds. sleepers-Burt, Boulton & Co."
78397,1899,18990121p.86_p001.txt,186,Dolly,Fredrikstad,LONDON,2,1,Dolly-Fredrikstad-622 lds. boards and battens-Gregor Bros.
78412,1899,18990121p.86_p002.txt,33,Anva Podeus,Memel,LONDON,2,1,"12 Anva Podeus (s)-Memel-1,639 lds. sleeper blocks, 115 lds. sleepers-Burt, Boulton, &c."
78417,1899,18990121p.86_p002.txt,62,Gipsy Queen,Gothenburg,LONDON,2,1,"12 Gipsy Queen-Gothenburg-180 lds. props, 180 lds. sawn fir-Borries, Craig & Co."
78473,1899,18990128p.121_p001.txt,109,Lincelles,Newport News,LONDON,2,1,"20 Lincelles-Newport News-22 tons walnut wood, 15 lds. poplar lumber-Sevewright, Bacon & Co."
78475,1899,18990128p.121_p001.txt,111,Fido,Skien,LONDON,2,1,"23 Fido-Skien-338 lds. poles, mining-W. H. & Co."
78478,1899,18990128p.121_p001.txt,114,Straits of Menai,Montreal,LONDON,2,1,"Straits of Menai-Montreal-85 lds. deals and boards-Manchester Liners, Ld."
78486,1899,18990128p.121_p001.txt,134,Toledo,Riga,LONDON,2,1,23 Toledo-Riga-465 lds. deals and ends-J. W. Wilson & Son.
78538,1899,18990204p.153_p001.txt,119,Minerva,Hambro,LONDON,2,1,27 Minerva (s)-Hambro-22 pkgs. mouldings. 30 Energie-Cologne-24 cs. mouldings.
78541,1899,18990204p.153_p001.txt,125,Astronom,Hambro,LONDON,2,1,"Astronom (s)-Hambro-16 pkgs. wood, 41 pkgs. rattans. Argo (s)-Danzig-7,574 sleeper blocks, 2,593 ends."
78542,1899,18990204p.153_p001.txt,130,St. Andrew,Gothenburg,LONDON,2,1,"25 St. Andrew-Gothenburg-95 lds. props, 53 lds. poles, 340 lds. props-Manchester Ship Canal Co."
78896,1899,18990415p.655_p002.txt,186,Constantin,Reval,LONDON (TILBURY DOCKS),2,1,"7 Constantin (s)-Reval-3,602 sleepers, 52,550 staves. 11 Pinners Point (s)-Newport News-324 pcs. poplar."
78965,1899,18990422p.680_p001.txt,142,Avena,Uddevalla,LONDON,2,1,"15 Avena (s)-Uddevalla-3,077 bdls. mouldings, 2,071 doors-S. Brown."
78966,1899,18990422p.680_p001.txt,143,Daisy,Christiania,LONDON,2,1,"17 Daisy-Christiania-3,136 spars, 6 fms. firewood. Nanna (s)-Fredrikstad-42,433 pcs. floorings, 2 stds. boards."
78970,1899,18990422p.680_p001.txt,151,Calverton,Libau,LONDON,2,1,"Calverton (s)-Libau-38,016 scantlings. 19 Luneburg-Drammen-120 lds. timber."
79004,1899,18990422p.680_p002.txt,31,Campbell,Christiansand,LONDON,2,1,"Campbell-Christiansand-11 fms. firewood and 58,161 battens-Morgan Gellibrand & Co."
79047,1899,18990422p.680_p002.txt,185,Esbjerg,Libau,LONDON,2,1,"Esbjerg (s)-Libau-1,690 sleepers, 31,375 staves. Jenny (s)-Danzig-1,424 sleepers, 601 pcs. oak."
79050,1899,18990422p.680_p002.txt,193,Oden,Gothenburg,LONDON,2,1,"Oden-Gothenburg-128 lds. sawn fir, 128 lds. and 47 lds. sawn fir-Tagart, Morgan & Co."
79052,1899,18990422p.680_p002.txt,196,Gipsy Queen,Gothenburg,LONDON,2,1,"17 Gipsy Queen-Gothenburg-128 lds. sawn fir, 128 pit props and 128 lds. sawn fir-W. Campbell."
79057,1899,18990422p.680_p002.txt,203,Senator,Bordeaux,LONDON,2,1,"Senator (s)-Bordeaux-128 lds. sawn fir, 128 pitwood-W. G. Taylor & Co."
79058,1899,18990422p.680_p002.txt,204,Marie,Pauillac,LONDON,2,1,"17 Marie-Pauillac-128 lds. sawn fir, 128 pit props-Davies & Co."
79667,1899,18990603p.874_p002.txt,10,Wilton,Iggesund,LONDON,2,1,"30 Wilton (s)-Iggesund-77,739 deals, etc.-Towers and Co."
79672,1899,18990603p.874_p002.txt,23,Cadeby,Ryowaliniemi,LONDON (QUEEN'S DOCK),2,1,"26 Cadeby (s)-Ryowaliniemi-20,490 deals, &c., from Wyburg-12,541 deals, &c.-Bryson, Jameson & Co."
79676,1899,18990603p.874_p002.txt,27,Laleham,Mobile,LONDON (QUEEN'S DOCK),2,1,"29 Laleham (s)-Mobile-3,600 pcs. timber, 500 deals-H. Newsum, Sons & Co., Ltd."
79684,1899,18990603p.874_p002.txt,79,Neptun,Fredrikshald,LONDON,2,1,"Neptun-Fredrikshald-43 fms. firewood, 109,156 boards. Dagney-Wyburg-229 fms. firewood-Tagart, Beaton & Co."
79685,1899,18990603p.874_p002.txt,81,Edith,Saltkallan,LONDON,2,1,"27 Edith-Saltkallan-3,381 deals, 4,055 battens. Donald-Skutskar-197 cs. handles, 3,947 bdls. boards, 292,314 boards, 13,425 deals, 4,227 bdls., 6,037 laths."
79723,1899,18990603p.874_p003.txt,85,Ophelia,Hambro,LONDON (LONDON DOCKS),2,1,"Ophelia (s)-Hambro-219 pcs. mahogany, 38 pcs. lignumvitae. Silvia (s)-Hambro 99 pcs. mahogany, 39 pcs. cedar."
79725,1899,18990603p.874_p003.txt,91,Lindholmen,Gothenburg,LONDON (LONDON DOCKS),2,1,"Lindholmen (s)-Gothenburg-25,561 sleepers. 5,581 splits-Pyman, Bell, & Co."
79731,1899,18990603p.874_p003.txt,104,Torhamn,Gothenburg,LONDON (LONDON DOCKS),2,1,"Torhamn-Gothenburg-130 lds. hewn fir, 58 lds. sawn fir-Palgrave, Brown & Son."
79807,1899,18990610p.903_p002.txt,21,Varna,Libau,LONDON,2,1,"Varna (s)-Libau-1,259 pcs pine, 1,260 red- wood sleepers."
79808,1899,18990610p.903_p002.txt,23,Denia,St. Petersburg,LONDON,2,1,"Denia (s)-St. Petersburg-10,677 pcs, lathwood -Foy, Morgan & Co."
79816,1899,18990610p.903_p002.txt,59,Bonheur,Fredrikstad,LONDON,2,1,"Bonheur-Fredrikstad-269 stds. floorings, 61 stds, caseboards. Thyra (s)-Ljusne-257,245 boards, 1,719 battens."
79817,1899,18990610p.903_p002.txt,65,Greta,Norrsundet,LONDON,2,1,"7 Greta (s)-Norrsundet-2,040 doz. deals and boards. Carl (s)-Gefle-374,738 deals, 7,366 battens,"
79862,1899,18990610p.903_p003.txt,128,Tauro,Marseilles,LONDON,2,1,"Tauro (s)-Marseilles-30 logs walnut, 717 logs. Ambassa (s)-Calcutta-1,568 pcs. teak."
79935,1899,18990617p.935_p002.txt,67,Argyle,Konigsburg,LONDON,2,1,"Argyle (s)-Konigsburg-2,826 pcs., 298 half-pcs. sleeper blocks"
79939,1899,18990617p.935_p002.txt,80,Spind,Abo,LONDON,2,1,"Spind (s)-Abo-82,410 deals and battens. Eliezer-Fredrikshald-131,106 boards, 50 fms firewood."
79940,1899,18990617p.935_p002.txt,82,Martha,Kotka,LONDON,2,1,"Martha-Kotka-205 fms. firewood. 10 Avena (s)-Uddevalla-2,157 bdls. mouldings-S. Brown"
80051,1899,18990624p.965_p002.txt,27,Cresswell,Trangsund,LONDON,2,1,"Cresswell (s)-Trangsund-197,486 d. b. & b. 17 Moto (s)-Rafso-87,836 deals, battens and ends."
80379,1899,18990708p.26_p001.txt,11,Bellona,Pascagoula,LONDON (TILBURY DOCK),2,1,"Bellona-Pascagoula-906 lds. hewn fir, 521 lds. sawn fir-Crossfield & Co."
80431,1899,18990708p.26_p002.txt,92,Ares,Lovisa,LONDON (LONDON DOCKS),2,1,"Ares (s)-Lovisa-60,906 dls. battens and ends. Ulrika-Rafso-270 fms. firewood-C. H. Glover."
80466,1899,18990708p.26_p004.txt,34,Ivar Aasen,Fremantle,LONDON,2,1,"Ivar Aasen-Fremantle-625 lds. jarrah. 3 Silverstream-Auckland-1,947 pcs. kauri."
80668,1899,18990722p.81_p002.txt,94,Homer,Libau,LONDON,2,1,"19 Homer (s)-Libau-5,584 sleepers. 19 Romsdal-Libau-17,421 sleepers."
80962,1899,18990729p.114_p004.txt,13,Cymric,New York,LONDON (LONDON DOCKS),2,1,"21 Cymric (s)-New York-3,310 pcs. staves, 16 spars-Dagame."
81037,1899,18990805p.143_p002.txt,34,Sarmatian,Metis,LONDON (LONDON DOCKS),2,1,"Sarmatian-Metis-38,954 spruce deals, 1,200 spruce ends-Meredith Bros."
78671,1899,18990218p.224_p001.txt,68,Manchester Trader,"St. John, N.B.",LONDON,2,1,"Manchester Trader-St. John, N.B.-343 lds. fir deals and boards-Harrison, Robinson & Co."
78198,1899,18990107p.21_p001.txt,167,Jos Somes,Skutskar,LONDON,2,1,"Jos Somes (s)-Skutskar-3,597 battens, 12,312 deals. 3 Christiania (s)-Christiania-127 stds. bds."
78201,1899,18990107p.21_p001.txt,204,Unionist,Memel,LONDON,2,1,"Unionist (s)-Memel-18,812 sleepers & blocks. 4 Albert Edward (s)-Gothenburg-1,831 bundles"
78202,1899,18990107p.21_p001.txt,212,Agnes,Danzig,LONDON,2,1,"Agnes (s)-Danzig-1,129 pcs. timber. Jan. 2 Castor (s)-Helsingfors-6,151 battens-"
