origin_port,destination_port,commodity,year,num_ships,num_cargo_items
Apalachicola,Liverpool,curly pitch pine boards,1887,1,1
Apalachicola,Liverpool,deals,1883,2,2
Apalachicola,Liverpool,deals,1885,8,9
Apalachicola,Liverpool,deals,1887,1,1
Apalachicola,Liverpool,deals,1889,1,1
Apalachicola,Liverpool,deals,1899,1,1
Apalachicola,Liverpool,hew,1885,1,1
Apalachicola,Liverpool,hewn,1883,1,1
Apalachicola,Liverpool,hewn and,1887,3,3
Apalachicola,Liverpool,hewn and,1889,1,1
Apalachicola,Liverpool,hewn cedar,1884,1,1
Apalachicola,Liverpool,hewn pine,1884,1,1
Apalachicola,Liverpool,hewn pine,1885,1,1
Apalachicola,Liverpool,hewn pitch pine,1883,1,1
Apalachicola,Liverpool,hewn pitch pine,1884,1,1
Apalachicola,Liverpool,hewn pitch pine,1885,3,3
Apalachicola,Liverpool,hewn pitch pine,1887,1,1
Apalachicola,Liverpool,hewn pp,1885,1,1
Apalachicola,Liverpool,hewn timber,1885,2,2
Apalachicola,Liverpool,pitch,1883,2,2
Apalachicola,Liverpool,pitch,1884,2,2
Apalachicola,Liverpool,pitch,1885,2,2
Apalachicola,Liverpool,pitch,1893,1,1
Apalachicola,Liverpool,pitch pine,1885,1,1
Apalachicola,Liverpool,pitch pine deals,1887,1,1
Apalachicola,Liverpool,pitch pine floorings,1887,1,1
Apalachicola,Liverpool,pitch pine steppings,1887,1,1
Apalachicola,Liverpool,pitch pine timber,1887,1,1
Apalachicola,Liverpool,planed,1887,1,1
Apalachicola,Liverpool,sawn cedar,1883,1,1
Apalachicola,Liverpool,sawn pine,1889,1,1
Apalachicola,Liverpool,sawn pitch pine,1883,1,1
Apalachicola,Liverpool,sawn pitch pine,1887,1,1
Apalachicola,Liverpool,sawn pitch pine,1893,1,1
Apalachicola,Liverpool,sawn pp,1887,2,2
Apalachicola,Liverpool,staves,1885,1,1
Apalachicola,Liverpool,steppings,1887,1,1
Apalachicola,Liverpool,timber,1883,3,3
Apalachicola,London,deals,1881,1,1
Apalachicola,London,timber,1881,1,1
Apalachicola,London,timber,1889,1,1
Apalachicola,MENT,sawn pitch deals,1893,1,1
Apalachicola,MENT,sawn pitch pine,1893,1,1
Apalachicola,Montrose,deals,1883,1,1
Apalachicola,Montrose,hewn pitch pine,1883,1,1
Apalachicola,Montrose,pitch pine stowage,1883,1,1
Apalachicola,Newport,deals,1885,1,1
Apalachicola,Newport,hewn fir,1885,1,1
Apalachicola,Newport,hewn pitch pine,1885,1,1
Apalachicola,Newport,pitch,1885,1,1
Apalachicola,Newport,sawn fir,1885,1,1
Apalachicola,Newport,sawn fir,1893,1,1
Apalachicola,REGENT'S DOCK,fir deals,1893,1,1
Apalachicola,REGENT'S DOCK,hewn fir,1893,1,1
Apalachicola,REGENT'S DOCK,sawn fir,1893,1,1
Apalachicola,SEE SPECIMENS,pitch,1891,1,1
Apalachicola,Stockton,deals,1885,1,1
Apalachicola,Stockton,deals,1893,1,1
Apalachicola,Stockton,hewn pitch pine,1885,1,1
Apalachicola,Stockton,sawn fir,1885,1,1
Apalachicola,Stockton,sawn fir,1893,1,1
Apalachicola,Tyne,deals,1885,1,1
Apalachicola,Tyne,deals,1887,1,1
Apalachicola,Tyne,deals,1893,1,1
Apalachicola,Tyne,fir,1891,1,1
Apalachicola,Tyne,hewn fir,1885,1,1
Apalachicola,Tyne,hewn fir,1887,1,1
Apalachicola,Tyne,hewn fir,1893,1,1
Apalachicola,Tyne,hewn pitch pine,1885,1,1
Apalachicola,Tyne,hewn pitch pine,1892,1,1
Apalachicola,Tyne,pitch,1885,1,2
Apalachicola,Tyne,sawn fir,1887,1,1
Apalachicola,Tyne,sawn fir,1891,1,1
Apalachicola,Tyne,sawn fir,1892,1,1
Apalachicola,Tyne,sawn fir,1893,2,2
Apalachicola,Tyne,sawn fir,1897,1,1
Apalachicola,Tyne,sawn fir deals,1893,1,1
Apalachicola,Tyne,sawn pitch pine,1885,1,1
Apalachicola,Tyne,sawn pitch pine,1892,1,1
Apalachicola,Tyne,timber,1893,1,1
Apalachicola,Wexford,boards,1885,1,1
Apalachicola,Wexford,deals,1885,1,1
Apalachicola,Wexford,hewn pitch pine,1885,1,1
Apalachicola,Wexford,sawn pitch pine,1885,1,1
Apalachicola,Wick,deals,1883,1,1
Apalachicola,Wick,pitch pine,1883,1,1
"Apalachicola, Fla.",Fleetwood,deals,1895,1,1
"Apalachicola, Fla.",Fleetwood,hewn fir,1895,1,1
Apeldo,Tyne,firewood,1897,1,1
Apple River,Troon,deals,1883,1,1
Ar-ndal,Dundee,props,1877,1,1
Ar-ndal,Dundee,spars,1877,1,1
Ar-ndal,Dundee,staves,1877,1,1
Ar-ndal,Dundee,timber,1877,1,1
Arcachin,London,pitwood,1897,1,1
Arcachon,Bristol,fir hewn,1881,1,1
Arcachon,Bristol,hewn fir,1883,2,2
Arcachon,Bristol,hewn fir,1885,1,1
Arcachon,Bristol,pit,1883,1,1
Arcachon,Bristol,pitwood,1881,4,4
Arcachon,Bristol,pitwood,1883,1,1
Arcachon,Bristol,pitwood,1884,1,1
Arcachon,Bristol,pitwood,1885,4,4
Arcachon,Bristol,pitwood,1887,1,1
Arcachon,Bristol,pitwood,1889,6,6
Arcachon,Bristol,pitwood,1891,1,1
Arcachon,Bristol,pitwood,1893,1,1
Arcachon,Bristol,pitwood,1895,1,1
Arcachon,Bristol,props,1887,1,1
Arcachon,Bristol,sawn fir,1887,1,1
Arcachon,Liverpool,pitwood,1891,1,1
Arcachon,London,pitwood,1881,1,1
Arcachon,London (Tilbury Docks),pitwood,1889,1,1
Arcachon,Newport,hewn fir,1887,1,1
Arcachon,Newport,pit,1881,1,1
Arcachon,Newport,pit props,1890,1,1
Arcachon,Newport,pit props,1891,1,1
Arcachon,Newport,pit props,1893,2,2
Arcachon,Newport,pitwood,1887,1,1
Arcachon,Newport,pitwood,1889,5,5
Arcachon,Newport,pitwood,1891,1,1
Arcachon,Newport,pitwood,1892,1,1
Arcachon,Newport,pitwood,1895,2,2
Arcachon,Newport,pitwood,1899,1,1
Arcachon,Newry,pitwood,1887,1,1
Arcachon,Poole,hewn fir,1889,1,1
Arcachon,Poole,hewn fir,1899,1,1
Arcachon,Poole,hewn fir pitwood,1893,1,1
Arcachon,Poole,pitwood,1889,6,6
Arcachon,Poole,pitwood,1891,2,2
Arcachon,Poole,pitwood,1893,2,2
Arcachon,Poole,pitwood,1895,1,1
Arcachon,Poole,pitwood,1899,2,2
Arcachon,RECORD OUTPUT OF TIMBER,pitwood,1899,1,1
Arcachon,Stockton,pitwood,1891,4,4
Arcachon,Stockton,pitwood,1893,1,1
Arcachon,Stockton,pitwood,1899,1,1
Arcachon,Tyne,pitwood,1891,1,1
Arcachon,Tyne,pitwood,1899,1,1
Arcachon,WELLINGTON DOCK,pitwood,1897,1,1
Archachon,Poole,pitwood,1889,1,1
Archachon,Stockton,pit,1893,1,1
Arcnangel,Newport,sawn fir,1893,1,1
Ardenal,Lynn,hewn fir,1883,1,1
Areachon,Bristol,pitwood,1883,1,1
Areachon,Newport,pit,1881,1,1
Arehangel,Dundee,firewood,1875,1,1
Arenc,London,pitwood,1897,1,1
Arendal,Berwick,pitwood,1899,1,1
Arendal,Berwick,timber,1893,1,1
Arendal,Borrowstounness,bags,1883,1,1
Arendal,Borrowstounness,fir battens,1893,1,1
Arendal,Borrowstounness,fir hewn,1881,1,1
Arendal,Borrowstounness,firewood,1893,1,1
Arendal,Borrowstounness,firewood,1899,1,1
Arendal,Borrowstounness,pit,1881,3,3
Arendal,Borrowstounness,pit,1885,2,2
Arendal,Borrowstounness,pit,1891,1,1
Arendal,Borrowstounness,pitwood,1891,1,1
Arendal,Borrowstounness,pitwood,1897,1,1
Arendal,Boston,fir hewn props,1893,1,1
Arendal,Boston,fir mining timber,1891,1,1
Arendal,Boston,fir props,1893,1,1
Arendal,Boston,fir sawn props,1893,1,1
Arendal,Boston,fir timber,1891,1,1
Arendal,Boston,firewood,1887,1,1
Arendal,Boston,hewn fir,1887,2,2
Arendal,Boston,hewn fir,1891,1,1
Arendal,Boston,hewn fir,1895,5,5
Arendal,Boston,hewn fir,1897,4,4
Arendal,Boston,hewn fir,1898,1,1
Arendal,Boston,hewn fir,1899,2,2
Arendal,Boston,mining tim,1885,1,1
Arendal,Boston,mining timber,1885,1,1
Arendal,Boston,mining timber,1887,1,1
Arendal,Boston,mining timber,1889,1,1
Arendal,Boston,mining timber,1891,2,2
Arendal,Boston,mining timber and ends,1887,1,1
Arendal,Boston,mining timber and props,1889,1,1
Arendal,Boston,oars,1891,1,1
Arendal,Boston,pit,1887,2,2
Arendal,Boston,pit props,1891,1,1
Arendal,Boston,pit props,1897,1,1
Arendal,Boston,props,1887,1,1
Arendal,Boston,props,1891,2,2
Arendal,Boston,props,1895,2,2
Arendal,Boston,props,1897,1,1
Arendal,Boston,props,1899,1,1
Arendal,Boston,round,1891,1,1
Arendal,Boston,round fir timber,1891,1,1
Arendal,Boston,round mining timber,1891,1,1
Arendal,Boston,round mining timber,1899,1,1
Arendal,Boston,round timber,1890,1,1
Arendal,Boston,sawn fir,1887,1,1
Arendal,Boston,sawn fir,1898,1,1
Arendal,Boston,telegraph,1891,1,1
Arendal,Bristol,battens,1899,1,1
Arendal,Bristol,deals,1881,1,1
Arendal,Bristol,fir hewn,1881,1,1
Arendal,Bristol,fir mining timber,1891,1,1
Arendal,Bristol,fir timber,1895,1,1
Arendal,Bristol,hewn fir,1883,5,5
Arendal,Bristol,hewn fir,1884,2,2
Arendal,Bristol,hewn fir,1885,3,3
Arendal,Bristol,hewn fir,1887,2,2
Arendal,Bristol,hewn fir,1888,1,1
Arendal,Bristol,hewn fir,1889,2,2
Arendal,Bristol,hewn fir,1891,1,1
Arendal,Bristol,hewn fir,1895,1,1
Arendal,Bristol,hewn fir,1897,1,1
Arendal,Bristol,lathwood,1899,1,1
Arendal,Bristol,lohden,1875,1,1
Arendal,Bristol,mining timber,1875,1,1
Arendal,Bristol,mining timber,1884,1,1
Arendal,Bristol,mining timber,1887,1,1
Arendal,Bristol,mining timber,1889,5,5
Arendal,Bristol,mining timber,1891,10,10
Arendal,Bristol,oak,1897,1,1
Arendal,Bristol,pit,1883,1,1
Arendal,Bristol,pit,1884,1,1
Arendal,Bristol,pit,1891,1,1
Arendal,Bristol,pit,1897,1,1
Arendal,Bristol,pit props,1891,1,1
Arendal,Bristol,pitwood,1883,4,4
Arendal,Bristol,pitwood,1893,2,2
Arendal,Bristol,props,1883,1,1
Arendal,Bristol,props,1891,3,3
Arendal,Bristol,props,1895,1,1
Arendal,Bristol,props,1897,1,1
Arendal,Bristol,props,1899,1,1
Arendal,Bristol,round mining timber,1897,1,1
Arendal,Bristol,round timber,1883,1,1
Arendal,Bristol,round timber props,1897,1,1
Arendal,Bristol,timber,1875,1,1
Arendal,Bristol,timber,1891,1,1
Arendal,Deptford,square timber,1889,1,1
Arendal,Dundee,boards,1877,2,2
Arendal,Dundee,deals,1877,1,6
Arendal,Dundee,deals and battens,1877,1,1
Arendal,Dundee,firewood,1891,1,1
Arendal,Dundee,half,1877,1,2
Arendal,Dundee,mining props,1877,1,1
Arendal,Dundee,mining sleepers,1877,1,1
Arendal,Dundee,mining timber,1877,3,3
Arendal,Dundee,mining timber and,1877,2,2
Arendal,Dundee,pit,1877,1,1
Arendal,Dundee,pit props,1877,1,1
Arendal,Dundee,poles and,1877,1,1
Arendal,Dundee,props,1877,4,20
Arendal,Dundee,round,1877,1,1
Arendal,Dundee,sawn fir,1887,2,2
Arendal,Dundee,sawn fir,1895,1,1
Arendal,Dundee,square oak timber and,1877,1,1
Arendal,Dundee,square sleepers and,1877,1,1
Arendal,Dundee,square timber,1877,1,1
Arendal,Fowey,mining timber,1883,1,1
Arendal,Fowey,pit,1883,1,1
Arendal,Fowey,telegraph,1883,1,1
Arendal,Goole,battens,1883,1,1
Arendal,Goole,battens,1885,1,1
Arendal,Goole,deals,1891,1,1
Arendal,Goole,mining,1889,1,1
Arendal,Goole,mining timber,1885,1,1
Arendal,Goole,pit,1889,1,1
Arendal,Goole,props,1885,1,1
Arendal,Goole,square timber,1889,1,1
Arendal,Goole,timber,1879,1,1
Arendal,Goole,timber,1885,1,1
Arendal,Greenock,battens,1877,1,1
Arendal,Greenock,battens,1885,1,1
Arendal,Greenock,pit,1877,1,1
Arendal,Greenock,props,1895,1,1
Arendal,Greenock,spars,1875,1,1
Arendal,Greenock,timber,1875,1,1
Arendal,Grimsby,battens,1881,2,2
Arendal,Grimsby,battens,1883,2,2
Arendal,Grimsby,battens,1891,1,1
Arendal,Grimsby,deals,1887,1,1
Arendal,Grimsby,deals,1891,1,1
Arendal,Grimsby,fir poles,1893,1,1
Arendal,Grimsby,fir props,1893,1,1
Arendal,Grimsby,firewood,1883,2,2
Arendal,Grimsby,firewood,1889,3,3
Arendal,Grimsby,hewn fir,1883,3,3
Arendal,Grimsby,hewn fir,1885,2,2
Arendal,Grimsby,hewn fir,1893,1,1
Arendal,Grimsby,hewn fir,1897,2,2
Arendal,Grimsby,hewn mining timber,1883,1,1
Arendal,Grimsby,mining timber,1877,1,1
Arendal,Grimsby,mining timber,1881,9,9
Arendal,Grimsby,mining timber,1883,6,6
Arendal,Grimsby,mining timber,1885,5,5
Arendal,Grimsby,mining timber,1889,4,4
Arendal,Grimsby,mining timber,1891,5,5
Arendal,Grimsby,mining timber,1893,1,1
Arendal,Grimsby,pit,1881,8,8
Arendal,Grimsby,pit,1883,1,1
Arendal,Grimsby,pit,1885,3,3
Arendal,Grimsby,pit,1887,4,4
Arendal,Grimsby,pit,1889,7,7
Arendal,Grimsby,pit,1893,1,1
Arendal,Grimsby,pit,1897,1,1
Arendal,Grimsby,pit,1899,2,2
Arendal,Grimsby,pit props,1893,1,1
Arendal,Grimsby,pitprops,1899,1,1
Arendal,Grimsby,pitwood,1899,1,1
Arendal,Grimsby,poles,1883,2,2
Arendal,Grimsby,poles,1889,2,2
Arendal,Grimsby,props,1877,1,1
Arendal,Grimsby,props,1883,5,5
Arendal,Grimsby,props,1885,5,5
Arendal,Grimsby,props,1887,2,2
Arendal,Grimsby,props,1889,9,9
Arendal,Grimsby,props,1891,4,4
Arendal,Grimsby,props,1897,1,1
Arendal,Grimsby,props,1899,2,2
Arendal,Grimsby,rickers,1889,1,1
Arendal,Grimsby,round mining timber,1881,3,3
Arendal,Grimsby,round mining timber,1883,2,2
Arendal,Grimsby,round mining timber,1885,1,1
Arendal,Grimsby,round mining timber,1887,2,2
Arendal,Grimsby,round timber,1881,1,1
Arendal,Grimsby,round timber,1889,8,8
Arendal,Grimsby,round timber,1897,2,2
Arendal,Grimsby,round timber,1899,1,1
Arendal,Grimsby,sawn fir,1885,2,2
Arendal,Grimsby,sawn fir and scantlings,1897,1,1
Arendal,Grimsby,sleepers,1883,1,1
Arendal,Grimsby,square fir timber,1881,1,1
Arendal,Grimsby,square mining,1889,1,1
Arendal,Grimsby,square mining timber,1881,3,3
Arendal,Grimsby,square timber,1881,2,2
Arendal,Grimsby,square timber,1889,2,2
Arendal,Grimsby,staves,1889,1,1
Arendal,Grimsby,telegraph,1881,1,1
Arendal,Grimsby,telegraph,1883,1,1
Arendal,Grimsby,telegraph,1889,1,1
Arendal,Grimsby,telegraph,1893,1,1
Arendal,Grimsby,timber,1885,2,2
Arendal,Grimsby,timber,1887,2,2
Arendal,Grimsby,timber,1889,1,1
Arendal,Grimsby,timber,1891,1,1
Arendal,Grimsby,timber,1897,1,1
Arendal,Hull (Union Dock),round min,1893,1,1
Arendal,Inverness,battens,1889,1,1
Arendal,Inverness,firewood,1891,1,1
Arendal,Inverness,pitwood,1899,1,1
Arendal,Irvine,deals,1899,1,1
Arendal,Liverpool,bales,1883,1,1
Arendal,Liverpool,battens,1874,1,1
Arendal,Liverpool,battens,1875,2,2
Arendal,Liverpool,battens,1879,1,1
Arendal,Liverpool,battens,1889,1,1
Arendal,Liverpool,deals,1879,1,1
Arendal,Liverpool,fir props,1883,1,1
Arendal,Liverpool,firewood,1885,1,1
Arendal,Liverpool,mining timber,1887,3,3
Arendal,Liverpool,mining timber,1891,1,1
Arendal,Liverpool,mining timber,1893,1,1
Arendal,Liverpool,partly square timber,1891,1,1
Arendal,Liverpool,pit,1875,2,2
Arendal,Liverpool,pit,1887,1,1
Arendal,Liverpool,props,1887,3,3
Arendal,Liverpool,props,1891,1,1
Arendal,Liverpool,props,1893,1,1
Arendal,Liverpool,round mining timber,1893,1,1
Arendal,Liverpool,scantlings,1885,1,1
Arendal,Liverpool,timber,1874,2,2
Arendal,Liverpool,timber,1875,2,2
Arendal,Liverpool,timber,1879,8,8
Arendal,London,battens,1881,2,2
Arendal,London,battens,1883,2,2
Arendal,London,battens,1885,2,2
Arendal,London,battens,1891,2,2
Arendal,London,boards,1879,1,1
Arendal,London,boards,1881,2,2
Arendal,London,boards,1885,1,1
Arendal,London,boards,1893,1,1
Arendal,London,deals,1881,1,1
Arendal,London,deals,1883,4,4
Arendal,London,deals,1887,3,3
Arendal,London,firewood,1881,4,4
Arendal,London,firewood,1885,1,1
Arendal,London,firewood,1887,5,5
Arendal,London,firewood,1889,1,1
Arendal,London,firewood,1891,1,1
Arendal,London,firewood,1893,1,1
Arendal,London,firewood and,1899,1,1
Arendal,London,mining timber,1881,1,1
Arendal,London,mining timber,1891,1,1
Arendal,London,planks,1883,1,1
Arendal,London,planks,1885,1,1
Arendal,London,props,1883,1,1
Arendal,London,props,1891,1,1
Arendal,London,round mining timber,1881,2,2
Arendal,London,scantlings,1881,1,1
Arendal,London,scantlings,1883,1,1
Arendal,London,scantlings,1887,3,3
Arendal,London,slabs,1887,1,1
Arendal,London,square mining timber,1881,1,1
Arendal,London,square timber,1881,1,1
Arendal,London,tens,1887,1,1
Arendal,London (Deptford Buoys),firewood,1887,1,1
Arendal,London (Silvertown),firewood,1889,1,1
Arendal,London (Surrey Commercial Docks),staves,1891,1,1
Arendal,London (Tilbury Docks),fir timber,1889,1,1
Arendal,London (Tilbury Docks),props,1893,1,1
Arendal,London (Tilbury Docks),telegraph,1893,1,1
Arendal,Londonderry,pit,1885,1,1
Arendal,Lynn,battens,1879,1,1
Arendal,Lynn,boards,1884,2,2
Arendal,Lynn,deals,1885,1,1
Arendal,Lynn,firewood,1887,1,1
Arendal,Lynn,hewn fir,1883,2,2
Arendal,Lynn,hewn fir,1891,1,1
Arendal,Lynn,hewn timber,1883,1,1
Arendal,Lynn,mining timber,1881,4,4
Arendal,Lynn,mining timber,1883,6,6
Arendal,Lynn,mining timber and props,1883,1,1
Arendal,Lynn,pit,1881,1,1
Arendal,Lynn,pit,1887,1,1
Arendal,Lynn,props,1883,1,1
Arendal,Lynn,props,1891,1,1
Arendal,Lynn,round timber,1881,1,1
Arendal,Lynn,scantlings,1887,1,1
Arendal,Lynn,timber,1879,2,2
Arendal,MENT,props,1893,1,1
Arendal,Milford,pit,1887,1,1
Arendal,NEW YORK,battens,1875,1,2
Arendal,NEW YORK,deals,1875,1,3
Arendal,NEW YORK,laths,1875,1,1
Arendal,NEW YORK,poles,1875,1,1
Arendal,NEW YORK,timber,1875,1,1
Arendal,Newport,bales,1881,1,1
Arendal,Newport,battens,1885,1,1
Arendal,Newport,battens,1893,1,1
Arendal,Newport,birch props,1885,1,1
Arendal,Newport,crowntrees,1885,1,1
Arendal,Newport,fir sawn,1881,2,2
Arendal,Newport,hewn,1885,3,3
Arendal,Newport,hewn fir,1883,2,2
Arendal,Newport,hewn fir,1885,3,3
Arendal,Newport,hewn fir,1898,1,1
Arendal,Newport,hewn fir poles,1893,1,1
Arendal,Newport,hewn props,1885,1,1
Arendal,Newport,mining timber,1881,1,1
Arendal,Newport,mining timber,1882,1,1
Arendal,Newport,mining timber,1883,1,1
Arendal,Newport,mining timber,1889,3,3
Arendal,Newport,pit,1881,2,2
Arendal,Newport,pit,1887,1,1
Arendal,Newport,pit,1889,1,1
Arendal,Newport,pit props,1889,2,2
Arendal,Newport,pit props,1893,1,1
Arendal,Newport,pitwood,1882,3,3
Arendal,Newport,pitwood,1887,2,2
Arendal,Newport,pitwood,1895,3,3
Arendal,Newport,planks,1891,1,1
Arendal,Newport,props,1885,2,2
Arendal,Newport,props,1893,1,1
Arendal,Newport,sawn fir,1893,1,1
Arendal,Newport,sawn fir,1898,1,1
Arendal,Newport,spars,1885,1,1
Arendal,Newport,trees,1883,1,1
Arendal,Newport,wood,1891,1,1
Arendal,Newport,wood pulp,1881,1,1
Arendal,Newport,wood pulp,1883,1,1
Arendal,OCK,pit,1891,1,1
Arendal,Poole,bales,1883,1,1
Arendal,Poole,battens,1881,1,1
Arendal,Poole,boards,1893,1,1
Arendal,Poole,crowntrees,1881,1,1
Arendal,Poole,deals,1887,1,1
Arendal,Poole,deals,1889,1,1
Arendal,Poole,deals,1893,1,1
Arendal,Poole,fir,1889,1,1
Arendal,Poole,fir battens,1893,1,1
Arendal,Poole,firewood,1887,1,1
Arendal,Poole,hewn fir,1887,1,1
Arendal,Poole,props,1883,1,1
Arendal,Poole,props,1887,1,1
Arendal,SILVERTON,battens,1887,1,1
Arendal,SILVERTON,firewood,1887,1,1
Arendal,Sligo,bales,1883,1,1
Arendal,Sligo,cases,1883,1,1
Arendal,Sligo,props,1883,1,1
Arendal,Stockton,fir hewn,1881,1,1
Arendal,Stockton,firewood,1887,1,1
Arendal,Stockton,hewn fir,1887,1,1
Arendal,Stockton,hewn fir,1893,1,1
Arendal,Stockton,pit,1887,1,1
Arendal,Stockton,pit props,1893,1,1
Arendal,Stockton,props,1883,1,1
Arendal,TIMBER,round timber,1877,1,1
Arendal,Truro,hewn fir,1889,2,2
Arendal,Truro,sawn fir,1889,2,2
Arendal,Tyne,and,1883,1,1
Arendal,Tyne,bags,1881,2,2
Arendal,Tyne,bags,1883,1,1
Arendal,Tyne,bales,1881,5,5
Arendal,Tyne,bales,1883,5,5
Arendal,Tyne,basket,1881,1,1
Arendal,Tyne,battens,1883,1,1
Arendal,Tyne,battens,1887,1,1
Arendal,Tyne,battens,1891,1,1
Arendal,Tyne,battens,1893,1,1
Arendal,Tyne,battens,1895,1,1
Arendal,Tyne,birch prop,1885,1,1
Arendal,Tyne,birch props,1885,1,1
Arendal,Tyne,blocks,1893,1,1
Arendal,Tyne,bls,1883,1,1
Arendal,Tyne,boards,1883,3,3
Arendal,Tyne,boards,1893,1,1
Arendal,Tyne,cart axles,1883,1,1
Arendal,Tyne,cases,1881,2,2
Arendal,Tyne,cases,1883,1,1
Arendal,Tyne,crown,1883,1,1
Arendal,Tyne,crown wood,1883,1,1
Arendal,Tyne,crowntrees,1883,2,2
Arendal,Tyne,crowntrees,1885,1,1
Arendal,Tyne,deals,1883,3,3
Arendal,Tyne,deals,1885,1,1
Arendal,Tyne,deals,1893,1,1
Arendal,Tyne,dressed,1883,1,1
Arendal,Tyne,fir,1881,1,1
Arendal,Tyne,fir props,1883,2,2
Arendal,Tyne,firewood,1884,1,1
Arendal,Tyne,firewood,1885,1,1
Arendal,Tyne,headings,1883,1,1
Arendal,Tyne,hewn fir props,1893,1,1
Arendal,Tyne,long,1881,1,1
Arendal,Tyne,mining lds,1887,1,1
Arendal,Tyne,mining timber,1881,3,3
Arendal,Tyne,mining timber,1883,3,3
Arendal,Tyne,mining timber,1885,5,5
Arendal,Tyne,mining timber,1889,2,2
Arendal,Tyne,mining timber,1891,1,1
Arendal,Tyne,oars,1883,1,1
Arendal,Tyne,partly square timber,1891,1,1
Arendal,Tyne,pit,1881,5,5
Arendal,Tyne,pit,1883,5,5
Arendal,Tyne,pit,1887,1,1
Arendal,Tyne,pit,1891,1,1
Arendal,Tyne,pit,1897,1,1
Arendal,Tyne,pit,1899,1,1
Arendal,Tyne,pit props,1891,1,1
Arendal,Tyne,planks,1883,1,1
Arendal,Tyne,poles,1893,1,1
Arendal,Tyne,props,1881,6,6
Arendal,Tyne,props,1883,14,14
Arendal,Tyne,props,1884,1,1
Arendal,Tyne,props,1885,3,3
Arendal,Tyne,props,1887,1,1
Arendal,Tyne,props,1889,5,5
Arendal,Tyne,props,1891,2,2
Arendal,Tyne,props,1893,5,5
Arendal,Tyne,props,1895,1,1
Arendal,Tyne,props,1899,1,1
Arendal,Tyne,round timber,1883,2,2
Arendal,Tyne,sawn fir,1887,1,1
Arendal,Tyne,short,1887,1,1
Arendal,Tyne,sleepers,1881,1,1
Arendal,Tyne,sleepers,1883,1,1
Arendal,Tyne,spars,1883,1,1
Arendal,Tyne,spars,1889,2,2
Arendal,Tyne,staves,1883,1,1
Arendal,Tyne,telegraph,1881,1,1
Arendal,Tyne,telegraph,1889,1,1
Arendal,Tyne,timbe,1889,1,1
Arendal,Tyne,timber,1881,1,2
Arendal,Tyne,timber,1883,1,1
Arendal,Tyne,timber,1889,1,1
Arendal,Tyne,wood,1883,1,1
Arendal,Tyne,wood,1893,1,1
Arendal,Tyne,wood blocks,1883,1,1
Arendal,Tyne,wood blocks,1884,1,1
Arendal,Tyne,wood pulp,1881,3,3
Arendal,Tyne,wood pulp,1883,7,7
Arendal,Tyne,wood pulp,1884,2,3
Arenos,Lynn,pitwood,1887,1,1
Arkhangelsk,BIDEFORD,deals,1881,1,1
Arkhangelsk,BIDEFORD,firewood,1881,1,1
Arkhangelsk,BIDEFORD,spars,1881,1,1
Arkhangelsk,Berwick,deals,1881,2,2
Arkhangelsk,Berwick,deals,1885,1,1
Arkhangelsk,Berwick,deals,1887,1,1
Arkhangelsk,Berwick,deals and boards,1895,1,1
Arkhangelsk,Berwick,firewood,1895,1,1
Arkhangelsk,Borrowstounness,deals,1877,1,2
Arkhangelsk,Borrowstounness,deals,1891,1,1
Arkhangelsk,Borrowstounness,oak staves,1898,1,1
Arkhangelsk,Borrowstounness,sawn fir,1895,1,1
Arkhangelsk,Boston,deals,1881,6,6
Arkhangelsk,Boston,deals,1883,1,1
Arkhangelsk,Boston,deals,1885,2,2
Arkhangelsk,Boston,deals,1887,2,2
Arkhangelsk,Boston,deals,1889,1,1
Arkhangelsk,Boston,deals,1895,2,2
Arkhangelsk,Boston,fir,1889,1,1
Arkhangelsk,Boston,fir,1891,1,1
Arkhangelsk,Boston,fir deals,1893,1,1
Arkhangelsk,Boston,mining timber,1891,1,1
Arkhangelsk,Boston,props,1891,1,1
Arkhangelsk,Boston,red fir deals,1899,1,1
Arkhangelsk,Boston,sawn fir,1893,1,2
Arkhangelsk,Boston,staves,1893,1,1
Arkhangelsk,Bristol,battens,1875,1,1
Arkhangelsk,Bristol,battens,1887,1,1
Arkhangelsk,Bristol,birch,1875,1,1
Arkhangelsk,Bristol,boards,1885,1,1
Arkhangelsk,Bristol,deals,1874,1,1
Arkhangelsk,Bristol,deals,1875,4,12
Arkhangelsk,Bristol,deals,1879,15,15
Arkhangelsk,Bristol,deals,1881,6,6
Arkhangelsk,Bristol,deals,1883,7,7
Arkhangelsk,Bristol,deals,1885,11,11
Arkhangelsk,Bristol,deals,1887,7,7
Arkhangelsk,Bristol,deals,1891,3,3
Arkhangelsk,Bristol,deals,1893,2,2
Arkhangelsk,Bristol,deals,1899,1,1
Arkhangelsk,Bristol,deals and battens,1895,1,1
Arkhangelsk,Bristol,deals bat,1899,1,1
Arkhangelsk,Bristol,fir,1881,1,1
Arkhangelsk,Bristol,fir,1889,1,1
Arkhangelsk,Bristol,fir deals,1893,3,3
Arkhangelsk,Bristol,fir deals and ends,1893,1,1
Arkhangelsk,Bristol,fir pitwood,1893,1,1
Arkhangelsk,Bristol,firewood,1875,1,1
Arkhangelsk,Bristol,firewood,1885,1,1
Arkhangelsk,Bristol,firewood,1893,2,2
Arkhangelsk,Bristol,lathwood,1875,1,1
Arkhangelsk,Bristol,logs,1875,1,1
