port_name,port_type,year,num_ships,num_cargo_items,top_commodity_1,top_commodity_2,top_commodity_3
Bayonne,origin,1886,5,5,pitwood,pit,
Bayonne,origin,1887,67,67,pitwood,pit,hewn fir
Bayonne,origin,1888,2,2,pitwood,,
Bayonne,origin,1889,31,31,pitwood,pit props,pit
Bayonne,origin,1890,1,1,pitwood,,
Bayonne,origin,1891,44,44,pitwood,hewn fir,pit props
Bayonne,origin,1892,7,7,pitwood,,
Bayonne,origin,1893,51,51,pitwood,fir pitwood,hewn fir pitwood
Bayonne,origin,1895,30,30,pitwood,hewn fir,pit
Bayonne,origin,1896,6,6,pitwood,,
Bayonne,origin,1897,42,42,pitwood,pit props,pit
Bayonne,origin,1898,7,7,pitwood,pit wood,
Bayonne,origin,1899,32,32,pitwood,hewn pitwood,hewn fir pitwood
Bayvert,origin,1877,1,1,deals and deal ends,,
Beamerside,origin,1899,1,1,deals and battens,,
Beaufort,origin,1883,1,3,hewn pitch pine,sawn pitch pine,pitch
Beaufort,origin,1885,1,2,hewn pitch pine,pitch,
"Beaufort, S.C.",origin,1881,2,5,timber,deals,pine
Beaver Point,origin,1891,1,1,pine,,
Belbur,origin,1891,1,1,pitwood,,
Belise,origin,1891,1,2,mahogany,cedar,
Belize,origin,1874,4,9,logs,logwood,fantails
Belize,origin,1875,8,20,logs,mahogany,logwood
Belize,origin,1877,3,9,mahogany,fantails,oak billets
Belize,origin,1879,8,7,mahogany,,
Belize,origin,1881,12,37,logs,cedar,fantails
Belize,origin,1883,17,61,logs,mahogany,curls
Belize,origin,1884,4,11,logs,mahogany,curls
Belize,origin,1887,1,3,mahogany,logs,fans
Belize,origin,1890,1,2,logs,,
Belize,origin,1891,9,15,logs,mahogany,curls
Belize,origin,1892,1,4,cedar,fans,logs
Belize,origin,1893,14,34,logs,curls,fans
Belize,origin,1895,4,10,logs,mahogany,curls
Belize,origin,1897,2,4,cedar,package,mahogany
Belize,origin,1899,3,5,logs,mahogany,logwood
Belle,origin,1889,1,0,,,
Belle Isle,origin,1879,1,0,,,
Bellon,origin,1879,2,2,,,
Bellon,origin,1881,1,1,pitwood,,
Belon,origin,1879,1,0,,,
Belon,origin,1881,3,3,pit,pitwood,
Belon,origin,1891,1,1,pitwood,,
Benie,origin,1883,1,1,pitwood,,
Benjamin River,origin,1883,1,3,deals,scantlings,
Bennett,origin,1891,1,0,,,
Bennetts & Co,origin,1877,1,0,,,
Benodet,origin,1887,1,1,pitwood,,
Beraimis,origin,1889,1,1,deals,,
Berbice,origin,1883,1,1,timber,,
Berbice,origin,1891,1,2,laths,logs,
Berbice,origin,1893,2,2,scantlings,greenheart,
Berbice,origin,1895,1,1,logs,,
Berbice,origin,1897,1,2,timber,logs,
Bergen,origin,1884,1,1,birch,,
Bergen,origin,1885,1,1,staves,,
Bergen,origin,1887,1,2,hoops,staves,
Bergen,origin,1889,1,2,battens,staves,
Bergen,origin,1893,10,10,bales,battens,props
Bergen and Stavanger,origin,1895,1,1,bales,,
Berggvara,origin,1889,2,2,props,,
Berggvara,origin,1891,2,2,props,,
Berggvara,origin,1893,1,1,fir pit props,,
Bergkvara,origin,1877,2,2,props,pit props,
Bergkvara,origin,1879,1,0,,,
Bergkvara,origin,1881,3,3,pit,,
Bergkvara,origin,1883,10,10,pit,props,sawn fir
Bergkvara,origin,1885,8,8,props,deals,pit
Bergkvara,origin,1887,11,11,props,pitwood,pit
Bergkvara,origin,1889,6,6,props,birch,
Bergkvara,origin,1891,12,15,props,pit,mining timber
Bergkvara,origin,1893,11,15,fir props,fir pit props,flooring boards
Bergkvara,origin,1895,18,20,props,pit,poles
Bergkvara,origin,1897,8,8,props,birch and alder props,hewn fir
Bergkvara,origin,1898,1,1,pit props,,
Bergkvara,origin,1899,14,13,pit,props,pitprops
Bergquara,origin,1891,2,2,fir pitwood,pitwood,
Bergqvora,origin,1899,1,2,props,,
Bergrara,origin,1879,1,0,,,
Bergsund,origin,1893,1,1,deals and battens,,
Bergsviken,origin,1891,1,2,mining timber,props,
Bermuda,origin,1874,1,1,logwood,,
Bermuda,origin,1881,1,2,satinwood,lignum,
Bermuda,origin,1883,1,1,pine,,
Bermuda,origin,1887,3,3,lumber,maple,deals
Bernard,origin,1893,1,0,,,
Bersiamitz,origin,1881,1,3,deals,palings,
Bersimis,origin,1877,1,1,deals,,
Bersimis,origin,1881,4,8,scantlings,deals,palings
Bersimis,origin,1883,5,11,deals,palings,planks
Bersimis,origin,1885,3,3,deals,,
Bersimis,origin,1889,3,9,deals,ends,palings
Bersimis,origin,1891,3,3,fir,,
Bersimis,origin,1893,1,1,deals,,
Bersimis,origin,1895,3,3,deals,,
Bersimis River,origin,1895,1,2,deals,deal ends,
Berwick,destination,1881,50,60,pit,deals,pitwood
Berwick,destination,1883,11,16,battens,deals,hewn fir
Berwick,destination,1885,5,7,hewn fir,deals,battens
Berwick,destination,1887,9,9,deals,battens,staves
Berwick,destination,1889,13,20,hewn fir,firewood,deals
Berwick,destination,1890,3,3,pitwood,,
Berwick,destination,1891,8,14,whitewood,pitwood,mining timber
Berwick,destination,1892,1,1,barrel staves,,
Berwick,destination,1893,37,52,pitwood,sawn fir,hewn fir
Berwick,destination,1895,7,8,deals and battens,battens,deals
Berwick,destination,1898,2,2,pit props,staves,
Berwick,destination,1899,13,14,pitwood,sawn fir,staves
Betsiamits,origin,1877,2,5,deals,palings,ends
Betsiamits,origin,1879,1,1,deals,,
Betsiamitz,origin,1879,3,3,deals,,
Betsiamitz,origin,1881,1,1,deals,,
Betsiamitz,origin,1883,1,2,deals,ends,
Betsimis,origin,1893,1,1,deals,,
Bic,origin,1899,1,1,spruce,,
Bideford,origin,1877,1,1,,,
Bidon,origin,1877,1,1,,,
Biga,origin,1892,1,1,sawn fir,,
Bilbao,origin,1889,1,1,pitwood,,
Bilbao,origin,1898,1,1,pitwood,,
Bilbao,origin,1899,1,2,props,sleepers,
Billien,origin,1881,1,1,pitwood,,
Billiers,origin,1881,1,1,pitwood,,
Bindalen,origin,1879,1,1,boards,,
Bindalen,origin,1881,3,3,deals,,
Bindalen,origin,1883,1,1,deals,,
Bindalen,origin,1885,2,2,sawn fir,battens,
Bindalen,origin,1887,1,2,hewn fir,sawn fir,
Binic,origin,1889,5,5,pit props,pitwood,pit
Binie,origin,1883,1,1,pitwood,,
Bio,origin,1891,1,2,deals,,
Bio,origin,1895,1,0,,,
Biornebora,origin,1877,1,2,staves,boards,
Bisor,origin,1877,1,1,timber,,
Bjneborg,origin,1875,1,1,deals,,
Bjorhnas,origin,1889,1,1,battens,,
Bjorkna,origin,1891,1,1,fir,,
Bjorknas,origin,1883,1,1,sawn fir,,
Bjorko,origin,1893,1,1,deals,,
Bjorn-borg,origin,1877,1,1,deals,,
Bjornberg,origin,1881,1,1,deals,,
Bjorneborg,origin,1874,17,24,deals,battens and boards,fir timber
Bjorneborg,origin,1875,14,36,deals,pit,oak
Bjorneborg,origin,1877,34,45,deals,battens,boards
Bjorneborg,origin,1879,54,53,deals,battens,firewood
Bjorneborg,origin,1881,64,58,deals,staves,firewood
Bjorneborg,origin,1883,93,87,deals,staves,firewood
Bjorneborg,origin,1884,1,1,pit,,
Bjorneborg,origin,1885,57,64,deals,staves,firewood
Bjorneborg,origin,1887,71,81,staves,deals,firewood
Bjorneborg,origin,1889,70,76,staves,deals,battens
Bjorneborg,origin,1891,38,41,staves,deals,battens
Bjorneborg,origin,1893,16,18,staves,fir staves,deals
Bjorneborg,origin,1895,21,23,staves,firewood,battens
Bjorneborg,origin,1897,2,2,deals,,
Bjorneborg,origin,1899,7,8,deals,fthms,pitwood
Bjornemann,origin,1879,1,0,,,
Bjornkas,origin,1885,1,1,firewood,,
Bjornsborg,origin,1881,1,2,deals,,
Bjornsborg,origin,1893,2,2,battens,redwood,
Bjornstorm,origin,1879,1,1,deals,,
Bjornsund,origin,1889,1,1,props,,
Bjornvik,origin,1889,1,1,firewood,,
Black River,origin,1877,1,2,deals,staves,
Black River,origin,1881,2,3,deals,,
Black River,origin,1889,1,3,deals,birch,
Black River,origin,1897,1,1,,,
Blankaholm,origin,1889,1,1,deals,,
Blankaholm,origin,1893,5,5,laths,battens,
Blankaholm,origin,1895,1,1,broomhandles,,
Blankaholm,origin,1897,1,1,sawn fir,,
Blaye,origin,1883,2,2,pitwood,,
Blaye,origin,1884,2,2,hewn fir,,
Blaye,origin,1885,36,36,pitwood,hewn fir,props
Blaye,origin,1886,2,2,props,,
Blaye,origin,1887,23,23,pitwood,hewn pitwood,hewn fir
Blaye,origin,1889,7,7,pitwood,pit props,
Blaye,origin,1891,4,4,pitwood,pit props,
Blaye,origin,1892,1,1,pitwood,,
Blaye,origin,1893,10,10,pitwood,hewn fir,fir hewn
Blaye,origin,1895,3,3,pitwood,,
Blaye,origin,1896,1,1,hewn fir,,
Blaye,origin,1897,1,1,pitwood,,
Blaye,origin,1898,1,1,pitwood,,
Blaye,origin,1899,2,2,pitwood,,
Blaze,origin,1891,1,1,pitwood,,
Bloody Bay,origin,1877,1,1,pit,,
Bo deaux,origin,1891,1,1,wood,,
Bolax,origin,1885,1,2,deals,,
Bolderaa,origin,1874,1,1,sleepers,,
Boleo,origin,1893,1,1,sawn fir,,
Bollsta,origin,1875,1,1,battens,,
Bollsta,origin,1879,4,4,firewood,deals,
Bollsta,origin,1881,10,10,firewood,deals and battens,deals
Bollsta,origin,1883,17,15,firewood,battens,deals and boards
Bollsta,origin,1885,4,4,battens,deals,firewood
Bollsta,origin,1887,5,6,battens,firewood,deals
Bollsta,origin,1889,7,7,battens,firewood,deals
Bollsta,origin,1891,1,1,battens,,
Bollsta,origin,1893,1,1,firewood,,
Bollsta,origin,1895,1,1,deals,,
Bollsta,origin,1897,1,1,deals,,
Bollstabruk,origin,1879,1,1,battens,,
Bollstabruk,origin,1883,3,3,battens,firewood,
Bolsiamitz,origin,1881,1,2,deals,ends,
Bolsta,origin,1883,1,1,battens,,
Bolsta,origin,1885,1,1,firewood,,
Bomarsund,origin,1885,1,1,firewood,,
Bombay,origin,1881,1,1,planks,,
Bombay,origin,1885,3,3,logs,,
Bombay,origin,1889,1,1,wood,,
Bombay,origin,1891,1,1,wood,,
Bonavista,origin,1899,1,1,sawn fir pulpwood,,
Boncan,origin,1893,1,1,fir pitwood,,
Boncan,origin,1897,1,1,pitwood,,
Bonga,origin,1889,1,1,birch squares,,
Bonny,origin,1874,1,1,barwood,,
Bonny,origin,1877,1,1,billets,,
Bord aux,origin,1898,1,1,pitwood,,
Borde,origin,1877,1,1,battens,,
Bordeaux,origin,1874,1,0,,,
Bordeaux,origin,1875,4,4,deals,timber,pit
Bordeaux,origin,1877,48,90,pit,deals,palings
Bordeaux,origin,1878,4,4,pit,,
Bordeaux,origin,1879,67,14,,,
Bordeaux,origin,1880,3,3,,,
Bordeaux,origin,1881,196,193,pitwood,pit,fir hewn
Bordeaux,origin,1882,3,3,pit,pitwood,
Bordeaux,origin,1883,179,178,pitwood,hewn fir,props
Bordeaux,origin,1884,29,29,pitwood,hewn fir,pit
Bordeaux,origin,1885,196,197,pitwood,hewn fir,props
Bordeaux,origin,1886,10,10,pitwood,pit,hewn pitwood
Bordeaux,origin,1887,232,236,pitwood,hewn fir,pit
Bordeaux,origin,1888,23,23,pitwood,hewn fir,hoops
Bordeaux,origin,1889,254,258,pitwood,pit props,hoops
Bordeaux,origin,1890,18,18,pitwood,hewn fir,
Bordeaux,origin,1891,156,159,pitwood,hoops,hewn fir
Bordeaux,origin,1892,26,26,pitwood,hewn fir,wood
Bordeaux,origin,1893,191,193,pitwood,fir pitwood,hewn fir
Bordeaux,origin,1895,100,101,pitwood,hewn fir,pit
Bordeaux,origin,1896,3,3,pitwood,,
Bordeaux,origin,1897,105,105,pitwood,hewn fir,hoops
Bordeaux,origin,1898,22,22,pitwood,pit wood,hoops
Bordeaux,origin,1899,103,103,pitwood,hewn fir,pit
Bordeaux via London,origin,1877,1,1,pit,,
Bordeaux vid London,origin,1877,1,1,pit,,
Bordx.,origin,1879,1,0,,,
Borg,origin,1899,1,1,pitwood,,
Borga,origin,1874,1,1,pit,,
Borga,origin,1877,3,4,deals,timber,sleepers
Borga,origin,1879,1,1,deals,,
Borga,origin,1881,8,8,battens,deals,firewood
Borga,origin,1882,1,2,timber,sleepers,
Borga,origin,1883,18,21,battens,deals,firewood
Borga,origin,1885,4,4,staves,firewood,deals
Borga,origin,1887,9,10,deals,birch,sawn fir
Borga,origin,1889,3,3,fir,staves,
Borga,origin,1891,7,9,deals,firewood,staves
Borga,origin,1893,5,5,fir battens and deals,fir battens,staves
Borga,origin,1895,5,5,battens,hewn fir,firewood
Borga,origin,1899,1,1,deals,,
Borggvara,origin,1885,1,1,props,,
Borgn,origin,1881,1,1,deals,,
Borgo,origin,1875,1,1,deals,,
Borja,origin,1883,1,1,deals,,
Boroka,origin,1891,2,2,deals,,
Borrga,origin,1887,1,1,deals,,
Borrowstounness,destination,1874,19,25,props,deals,sleepers
Borrowstounness,destination,1875,113,228,props,battens,sleepers
Borrowstounness,destination,1877,195,407,props,sleepers,battens
Borrowstounness,destination,1879,116,10,battens,deals,timber
Borrowstounness,destination,1881,252,286,pit,fir,staves
Borrowstounness,destination,1883,274,299,pit,props,deals
Borrowstounness,destination,1884,8,9,props,staves,boards
Borrowstounness,destination,1885,207,239,pit,props,deals
Borrowstounness,destination,1886,1,1,pit,,
Borrowstounness,destination,1887,220,242,pit,props,pitwood
Borrowstounness,destination,1888,12,14,staves,deals,pit
Borrowstounness,destination,1889,318,404,props,pitwood,deals
Borrowstounness,destination,1890,13,17,pitwood,props,oak
Borrowstounness,destination,1891,219,245,pitwood,props,fir
Borrowstounness,destination,1892,19,24,fir,staves,deals
Borrowstounness,destination,1893,72,82,fir props,fir pitwood,pitwood
Borrowstounness,destination,1895,52,51,props,pitwood,pit props
Borrowstounness,destination,1897,57,72,props,pitwood,pit props
Borrowstounness,destination,1898,6,6,oak staves,pit props,pitwood
Borrowstounness,destination,1899,102,112,pitwood,pitprops,pit props
Boston,destination,1881,29,31,deals,pitwood,hewn fir
Boston,destination,1883,19,23,deals,pitwood,hewn timber
Boston,destination,1885,44,56,deals,boards,battens
Boston,destination,1887,96,110,hewn fir,pitwood,sawn fir
Boston,destination,1888,1,1,firewood,,
Boston,destination,1889,67,86,pitwood,deals,fir
Boston,destination,1890,70,96,staves,pitwood,sleepers
Boston,destination,1891,49,64,pitwood,fir,mining timber
Boston,destination,1892,2,4,fir,sleepers,sawn fir
Boston,destination,1893,33,45,sawn fir,fir battens,fir
Boston,destination,1895,69,80,pitwood,deals,hewn fir
Boston,destination,1896,1,2,hewn fir,sawn fir,
Boston,destination,1897,45,53,pitwood,hewn fir,sawn fir
Boston,destination,1898,3,5,hewn fir,sawn fir,
Boston,destination,1899,31,39,pitwood,deals,props
Boston,origin,1874,4,11,staves,sleepers,lathwood
Boston,origin,1875,10,13,staves,sticks,logs
Boston,origin,1877,3,4,logs,boxwood,
Boston,origin,1878,2,3,mahogany,lignum vit,staves
Boston,origin,1879,3,2,staves,,
Boston,origin,1880,2,2,staves,,
Boston,origin,1881,68,87,staves,doors,lumber
Boston,origin,1883,107,174,staves,shooks,wood
Boston,origin,1884,8,8,staves,maple,whitewood
Boston,origin,1885,119,130,staves,bobbins,lumber
Boston,origin,1886,9,9,staves,bobbins,handles
Boston,origin,1887,110,125,staves,butt,old
Boston,origin,1888,4,5,staves,boat oars,butt
Boston,origin,1889,111,167,staves,old,new
Boston,origin,1890,6,10,new,old,new shooks
Boston,origin,1891,78,105,staves,shooks,boards
Boston,origin,1892,12,12,staves,shooks,wood
Boston,origin,1893,91,108,staves,lumber,maple
Boston,origin,1895,36,45,staves,lumber,oak
Boston,origin,1896,5,6,walnut,birch lumber,hardwood
Boston,origin,1897,43,43,staves,logs,doors
Boston,origin,1898,10,13,oak,mouldings,lumber
Boston,origin,1899,40,50,doors,lumber,oak
Boston (Boston Dock),destination,1891,48,12,deals,shed,firewood
Boston and Halifax,origin,1883,2,3,spoolwood,staves,
"Boston, U.S.",origin,1885,2,2,staves,,
"Boston, U.S.",origin,1897,1,3,no doors,box,
"Boston, U.S.A.",origin,1899,1,1,staves,,
Botornshamn,origin,1879,1,0,,,
Botorp,origin,1899,1,1,pit,,
Botorphshamn,origin,1885,1,1,props,,
Botorpsham,origin,1899,1,1,pit,,
Botorpshamn,origin,1883,1,1,props,,
Botwoodville,origin,1893,1,4,deals,boards,battens
Boulogne,origin,1883,5,5,veneers,cwt,veneer
Boulogne,origin,1887,2,1,wool,,
Boulogne,origin,1891,1,1,wood,,
Boulogne,origin,1893,1,1,fir firewood,,
Boulogne,origin,1895,1,1,oak planed,,
Boulogne,origin,1898,1,1,hornbeam,,
Boulogne,origin,1899,4,4,hornbeam,hewn oak,ash
Boutouche,origin,1874,1,1,deals,,
Boya,origin,1891,1,1,sawn fir,,
Brabestad and Rafso,origin,1893,1,1,deals and boards,,
Brahestad,origin,1879,1,1,battens,,
Brahestad,origin,1883,1,0,,,
Brahestad,origin,1884,1,1,deals,,
Brahestad,origin,1887,2,3,deals,staves,
Brahestad,origin,1895,1,1,deals,,
Brahestadt,origin,1879,1,1,deals,,
Brahestadt,origin,1893,4,4,fir deals,battens,staves
Brake,origin,1875,1,2,props,,
Brake,origin,1877,6,8,pit,pit props,props
Brake,origin,1881,1,1,beechwood,,
Brake,origin,1883,2,2,pit,,
Brandshamn,origin,1895,1,1,battens,,
Brazil,origin,1883,5,8,logs,brazilwood,
Brazil,origin,1884,1,1,logs,,
Bredvik,origin,1887,1,1,battens,,
Breme,origin,1889,1,1,deals,,
Bremen,origin,1874,2,3,fancy wood,timber,wainscot logs
Bremen,origin,1881,3,3,lancewood,,
Bremen,origin,1883,16,20,logs,walnut,lancewood
Bremen,origin,1884,2,2,logs,beech,
Bremen,origin,1885,19,22,planks,beech,beechwood
Bremen,origin,1886,2,2,beech,,
Bremen,origin,1887,16,19,beech,wood boards,staves
Bremen,origin,1889,11,13,beech,planks,beechwood
Bremen,origin,1890,1,1,planks,,
Bremen,origin,1891,12,12,wood boards,wood,planks
Bremen,origin,1893,9,9,beech,round beech,logs
Bremen,origin,1895,4,2,beech,,
Bremen,origin,1899,1,1,oak,,
Bremerhaven,origin,1883,1,0,,,
Bremerhaven,origin,1893,2,2,fir hewn pit props,round beech,
Bremerhaven,origin,1897,1,1,firewood,,
Brest,origin,1877,1,0,,,
Brest,origin,1879,2,0,,,
Brest,origin,1881,5,5,pit,pitwood fir,
Brest,origin,1882,1,1,pitwood,,
Brest,origin,1883,5,5,hewn fir,pitwood,pit
Brest,origin,1885,2,2,pitwood,pitch pine planks,
Brest,origin,1889,1,1,pitwood,,
Brest,origin,1891,1,1,boards,,
Brest,origin,1897,1,1,pitwood,,
Brest pitwood,origin,1877,1,0,,,
Brevig,origin,1874,2,6,timber,firewood,rickers
Brevig,origin,1875,5,31,mining timber,pit,pit props
Brevig,origin,1877,14,52,pit,props,round
Brevig,origin,1878,1,1,mining timber,,
Brevig,origin,1879,23,5,timber,battens,boards
Brevig,origin,1881,40,72,pit,square timber,props
Brevig,origin,1883,57,96,hewn fir,props,pit
Brevig,origin,1885,32,61,hewn fir,props,spars
Brevig,origin,1887,25,42,hewn fir,props,pit
Brevig,origin,1888,1,1,hewn fir pit,,
Brevig,origin,1889,40,77,props,square timber,pit
Brevig,origin,1890,1,1,spars,,
Brevig,origin,1891,21,41,spars,oars,pit
Brevig,origin,1893,38,62,fir,hewn fir,props
Brevig,origin,1895,21,32,hewn fir,spars,pitwood
Brevig,origin,1897,12,14,hewn fir,mining,props
Brevig,origin,1898,1,1,hewn fir,,
Brevig,origin,1899,12,22,pitwood,pitprops,spars
Brewers Lagoon,origin,1893,1,3,logs,fantails,
Bridgewater,origin,1874,1,1,ends,,
Bridgewater,origin,1877,3,26,deals,palings,oak
Bridgewater,origin,1881,2,6,deals,scantlings,ends
Bridgewater,origin,1883,5,9,deals,battens,
"Bridgewater, N.S.",origin,1881,1,1,fir,,
"Bridgewater, N.S.",origin,1883,2,3,deals,sawn fir,
Bridgwater,origin,1877,2,4,timber,posts,rails
Bridgwater,origin,1879,1,0,,,
Bridgwater,origin,1881,2,2,fir sawn,deals,
Bridgwater,origin,1885,3,2,deals,,
Brisbane,origin,1881,5,5,logs,,
Bristol,destination,1874,93,267,deals,battens,timber
Bristol,destination,1875,451,1277,deals,battens,timber
Bristol,destination,1877,157,282,deals,battens,pit
Bristol,destination,1878,39,68,deals,props,staves
Bristol,destination,1879,277,234,deals,timber,staves
Bristol,destination,1881,298,379,pitwood,deals,fir hewn
Bristol,destination,1883,438,585,pitwood,deals,hewn fir
Bristol,destination,1884,31,36,pitwood,hewn fir,deals
Bristol,destination,1885,524,654,pitwood,deals,hewn fir
Bristol,destination,1886,22,34,pitwood,deals,lathwood
Bristol,destination,1887,430,535,pitwood,hewn fir,deals
Bristol,destination,1888,27,30,pitwood,hewn fir,deals
Bristol,destination,1889,558,672,pitwood,deals,sawn fir
Bristol,destination,1890,3,3,pitwood,handles,
Bristol,destination,1891,537,591,pitwood,deals,props
Bristol,destination,1892,42,48,pitwood,fir,hewn fir
Bristol,destination,1893,384,469,fir pitwood,deals,pitwood
Bristol,destination,1895,271,272,pitwood,sawn fir,hewn fir
Bristol,destination,1896,29,31,pitwood,sawn fir,hewn fir
Bristol,destination,1897,219,253,pitwood,hewn fir,deals
Bristol,destination,1898,49,53,pitwood,pit wood,hewn fir
Bristol,destination,1899,288,324,pitwood,deals,sawn fir
Bristol,origin,1893,1,1,sawn fir hoops,,
British Columbia,origin,1877,1,1,spars,,
Broke,origin,1885,1,1,deals,,
Bruges,origin,1879,1,1,oak,,
Bruges,origin,1881,1,1,carved wood,,
Bruges,origin,1885,1,1,spars,,
Brunchausen,origin,1879,1,0,,,
Brunne,origin,1887,1,1,battens,,
Brunne,origin,1889,5,5,firewood,battens,
Brunswick,origin,1877,1,2,pitch pine timber,deals,
Brunswick,origin,1879,1,1,staves,,
Brunswick,origin,1881,2,3,timber,deals,pitch pine ends
Brunswick,origin,1883,2,4,hewn fir,sawn fir,deals
Brunswick,origin,1885,2,6,hewn pitch pine,sawn pitch pine,pitch
Brunswick,origin,1889,5,9,pitch pine,oak,pine
Brunswick,origin,1891,4,8,deals,sawn fir,pitch pine timber
Brunswick,origin,1893,1,3,hewn fir,fir timber,fir deals
Brunswick,origin,1895,1,3,whitewood,poplar,chestnut
"Brunswick, Ga.",origin,1881,1,1,lumber,,
"Brunswick, Ga.",origin,1887,4,10,sawn timber,pitch,hewn timber
"Brunswick, Ga.",origin,1891,1,2,sawn sup,deals,
"Brunswick, Ga.",origin,1895,1,1,poplar,,
"Brunswick, Geo.",origin,1891,1,2,sawn fir timber,deals,
"Brunswick, Georgia",origin,1881,1,1,pitch pine,,
"Brunswick, Georgia",origin,1885,1,2,pine,deals,
"Brunswick, U.S.",origin,1889,1,3,timber,sawn timber,deals
Brussels,origin,1881,3,3,wood,,
Brussels,origin,1889,2,2,deals,,
Brussels,origin,1899,1,1,wood,,
Bstaiamitz,origin,1881,1,1,round timber,,
Buctouche,origin,1874,2,5,deals,ends,scantlings
Buctouche,origin,1875,5,78,deals,ends,timber
Buctouche,origin,1877,10,21,deals,ends,scantlings
Buctouche,origin,1879,3,3,deals,,
Buctouche,origin,1881,6,12,deals,scantlings,boards
Buctouche,origin,1883,6,15,deals,scantlings,ends
Buctouche,origin,1885,2,4,deals,scantlings,
Buctouche,origin,1887,4,8,deals,scantlings,ends
Buctouche,origin,1889,11,29,deals,scantlings,spruce
Buenos Aires,origin,1883,1,1,logs,,
Buenos Aires,origin,1885,2,2,timber,,
Buenos Aires,origin,1891,6,7,logs,grenier,boards
Buenos Aires,origin,1892,1,2,logs,,
Buenos Aires,origin,1897,1,1,quebracha,,
Bullriver,origin,1891,1,2,fan,logs,
Bunbury,origin,1899,1,1,jarrah,,
Bure,origin,1885,2,3,firewood,battens,sawn fir
Bure,origin,1887,8,8,sawn fir,firewood,staves
Bure,origin,1891,3,3,fir,deals,
Bure,origin,1893,1,1,fir deals,,
Burea,origin,1874,1,1,deals,,
Burea,origin,1875,2,6,deals,hewn pitch pine timber,sawn pitch pine timber
Burea,origin,1883,2,2,deals and ends,firewood,
Burea,origin,1885,1,1,battens,,
Burea,origin,1889,1,2,sawn fir,hewn fir,
