origin_port,destination_port,year,num_ships,num_cargo_items,top_commodity,top_commodity_count
Danzig,Bristol,1877,2,4,treenails,1
Danzig,Bristol,1878,1,4,half-sleepers,2
Danzig,Bristol,1879,7,7,staves,4
Danzig,Bristol,1881,3,6,fir,3
Danzig,Bristol,1883,2,2,hewn fir,1
Danzig,Bristol,1885,6,9,sawn fir,2
Danzig,Bristol,1887,2,4,sawn fir,3
Danzig,Bristol,1889,4,5,fir,1
Danzig,Bristol,1891,5,7,hewn oak,2
Danzig,Bristol,1893,2,3,oak sleepers,1
Danzig,Bristol,1895,1,0,,0
Danzig,Bristol,1897,1,1,sleepers,1
Danzig,Bristol,1898,1,2,hewn fir,1
Danzig,Bristol,1899,5,6,sawn fir,1
Danzig,CURRENT PRICES,1875,4,8,sleepers,3
Danzig,Cliffe,1889,1,1,wood,1
Danzig,Cork,1885,2,3,hewn fir,1
Danzig,DOCKS,1893,1,2,fir hewn,1
Danzig,Deptford,1885,1,1,deals,1
Danzig,Deptford,1887,1,1,timber,1
Danzig,Dover,1881,1,2,fir hewn,1
Danzig,Dublin,1895,1,2,hewn fir,1
Danzig,Dublin,1899,1,1,timber,1
Danzig,Dundee,1874,1,3,props,3
Danzig,Dundee,1875,1,2,fir timber,1
Danzig,Dundee,1877,30,65,sleepers,7
Danzig,Dundee,1879,1,0,,0
Danzig,Dundee,1881,1,2,fir hewn,1
Danzig,Dundee,1883,1,1,timber,1
Danzig,Dundee,1885,4,6,timber,3
Danzig,Dundee,1887,2,3,oak,2
Danzig,Dundee,1889,9,11,oak,4
Danzig,Dundee,1891,4,4,hewn fir,3
Danzig,Dundee,1895,1,0,,0
Danzig,Dundee,1897,2,2,timber,1
Danzig,Dundee,1899,2,3,oak staves,2
Danzig,Fleetwood,1881,2,3,fir hewn,2
Danzig,Fleetwood,1883,2,3,hewn fir,1
Danzig,Fleetwood,1885,1,1,hewn fir,1
Danzig,Fleetwood,1891,3,3,oak,1
Danzig,Fleetwood,1893,1,1,hewn fir,1
Danzig,Fowey,1883,3,5,sawn fir,2
Danzig,Fowey,1885,1,2,hewn fir,1
Danzig,Fowey,1887,1,1,hewn fir,1
Danzig,Fowey,1889,2,3,oak,1
Danzig,Fowey,1899,1,1,sawn fir,1
Danzig,Goole,1883,2,3,fir,2
Danzig,Goole,1885,2,3,firewood,1
Danzig,Goole,1887,1,1,deals,1
Danzig,Goole,1889,1,1,sawn fir,1
Danzig,Goole,1891,5,11,hewn fir,2
Danzig,Goole,1893,1,1,fir props,1
Danzig,Goole,1895,2,2,sawn fir,2
Danzig,Greenock,1874,3,12,timber,3
Danzig,Greenock,1875,5,18,deals,4
Danzig,Greenock,1877,5,18,oak,3
Danzig,Greenock,1879,3,2,timber,2
Danzig,Greenock,1883,2,3,oak,2
Danzig,Greenock,1889,1,1,props,1
Danzig,Greenock,1893,1,1,logs,1
Danzig,Greenock,1895,1,1,deals,1
Danzig,Grimsby,1877,2,3,fir timber,1
Danzig,Grimsby,1879,12,5,oak,3
Danzig,Grimsby,1881,29,52,sleepers,11
Danzig,Grimsby,1883,57,99,hewn fir,32
Danzig,Grimsby,1884,1,2,hewn fir,1
Danzig,Grimsby,1885,34,54,hewn fir,12
Danzig,Grimsby,1886,3,5,hewn fir,3
Danzig,Grimsby,1887,49,70,oak,15
Danzig,Grimsby,1888,2,4,hewn oak,1
Danzig,Grimsby,1889,46,78,fir,12
Danzig,Grimsby,1890,2,4,oak,1
Danzig,Grimsby,1891,31,41,hewn fir,8
Danzig,Grimsby,1892,6,6,hewn fir,3
Danzig,Grimsby,1893,17,26,hewn oak,6
Danzig,Grimsby,1895,23,24,sleepers,5
Danzig,Grimsby,1896,1,1,oak,1
Danzig,Grimsby,1897,12,20,hewn fir,3
Danzig,Grimsby,1898,2,2,oak logs,1
Danzig,Grimsby,1899,17,22,sleepers,5
Danzig,Hull (Queen's Dock),1895,10,10,chocks,3
Danzig,Hull (Queen's Dock),1896,1,1,timber,1
Danzig,Hull (Queen's Dock),1897,1,1,chocks,1
Danzig,Hull (Queen's Dock),1899,1,1,oak,1
Danzig,Hull (Union Dock),1893,1,2,timber,1
Danzig,Inverness,1881,3,3,oak,3
Danzig,Inverness,1883,2,3,hewn fir,1
Danzig,Inverness,1885,7,7,oak,3
Danzig,Inverness,1887,1,1,staves,1
Danzig,Inverness,1889,6,6,oak,3
Danzig,Inverness,1899,1,3,oak staves,1
Danzig,Liverpool,1874,11,23,timber,9
Danzig,Liverpool,1875,2,2,wood pulp,1
Danzig,Liverpool,1877,1,4,staves,1
Danzig,Liverpool,1879,10,4,timber,3
Danzig,Liverpool,1881,12,22,timber,6
Danzig,Liverpool,1883,21,45,timber,7
Danzig,Liverpool,1885,11,18,staves,4
Danzig,Liverpool,1887,8,14,beech,3
Danzig,Liverpool,1889,14,29,fir,7
Danzig,Liverpool,1891,7,7,beech,2
Danzig,Liverpool,1892,1,3,hewn oak,1
Danzig,Liverpool,1893,10,17,hewn fir,3
Danzig,Liverpool,1895,2,3,battens,1
Danzig,Liverpool,1897,1,1,beech chocks,1
Danzig,Liverpool,1899,2,3,fir,1
Danzig,London,1874,17,36,deals,10
Danzig,London,1875,5,9,timber,5
Danzig,London,1879,46,34,timber,16
Danzig,London,1881,50,105,timber,25
Danzig,London,1882,2,3,timber,1
Danzig,London,1883,59,111,timber,23
Danzig,London,1884,2,2,sleepers,1
Danzig,London,1885,40,71,oak,14
Danzig,London,1887,28,45,timber,10
Danzig,London,1889,23,44,timber,9
Danzig,London,1890,1,1,oak,1
Danzig,London,1891,5,7,timber,4
Danzig,London,1893,9,16,timber,4
Danzig,London,1895,3,4,timber,1
Danzig,London,1897,1,2,hewn fir,1
Danzig,London,1898,1,4,redwood,2
Danzig,London,1899,2,2,hewn,1
Danzig,London (Deptford Buoys),1887,1,1,deals,1
Danzig,London (Silvertown),1885,4,7,hewn fir,3
Danzig,London (Silvertown),1887,1,2,crossings,1
Danzig,London (Silvertown),1889,4,5,sleepers,2
Danzig,London (Surrey Commercial Docks),1885,1,2,red fir,1
Danzig,London (Surrey Commercial Docks),1891,1,1,staves,1
Danzig,London (Tilbury Docks),1885,1,2,sleepers,1
Danzig,London (Tilbury Docks),1887,11,15,sleepers,6
Danzig,London (Tilbury Docks),1889,8,9,oak,2
Danzig,London (Tilbury Docks),1890,2,5,half,2
Danzig,London (Tilbury Docks),1891,14,18,sawn fir,2
Danzig,London (Tilbury Docks),1892,2,2,boards,1
Danzig,London (Tilbury Docks),1893,6,10,sleepers,3
Danzig,London (Tilbury Docks),1897,1,1,sleepers,1
Danzig,Lynn,1879,17,5,timber,4
Danzig,Lynn,1881,5,10,half,2
Danzig,Lynn,1883,5,13,hewn fir,3
Danzig,Lynn,1884,2,2,sleepers,2
Danzig,Lynn,1885,2,4,hewn fir,2
Danzig,Lynn,1887,4,7,deals,2
Danzig,Lynn,1889,3,5,crossing,2
Danzig,Lynn,1891,4,6,hewn timber,1
Danzig,Lynn,1893,7,9,timber,3
Danzig,Lynn,1895,3,3,oak logs,2
Danzig,Lynn,1899,4,5,hewn fir,1
Danzig,Middlesbrough,1881,1,4,oak,2
Danzig,Milford,1881,1,3,oak hewn,1
Danzig,Milford,1883,1,2,hewn fir,1
Danzig,Milford,1895,1,1,sawn fir,1
Danzig,Milford,1899,1,1,stage deals,1
Danzig,Montrose,1889,1,1,sawn fir,1
Danzig,Montrose,1891,1,1,hewn fir,1
Danzig,Montrose,1893,1,1,hewn fir,1
Danzig,Montrose,1895,1,1,sawn fir,1
Danzig,Newport,1881,5,10,lathwood,2
Danzig,Newport,1882,2,7,deals,2
Danzig,Newport,1883,8,17,hewn fir,4
Danzig,Newport,1885,8,22,deals,5
Danzig,Newport,1887,12,16,beech,4
Danzig,Newport,1889,17,25,hewn fir,9
Danzig,Newport,1890,5,6,birch,2
Danzig,Newport,1891,2,2,mouldings,1
Danzig,Newport,1892,2,4,sawn,4
Danzig,Newport,1893,8,12,sawn fir,3
Danzig,Newport,1895,11,12,hewn fir,5
Danzig,Newport,1897,1,1,hewn fir,1
Danzig,Newport,1899,2,2,sleeper blocks,1
Danzig,Newry,1887,3,3,hewn fir,1
Danzig,PROCEEDINGS UNDER CESSIO,1895,1,1,props,1
Danzig,PURFLEET,1889,1,1,blocks,1
Danzig,Poole,1879,6,5,timber,2
Danzig,Poole,1881,8,13,oak hewn,2
Danzig,Poole,1883,9,17,oak,3
Danzig,Poole,1885,6,12,hewn fir,3
Danzig,Poole,1887,10,12,hewn fir,3
Danzig,Poole,1889,15,15,beech,4
Danzig,Poole,1891,5,7,beech,2
Danzig,Poole,1893,12,15,oak logs,2
Danzig,Poole,1895,6,6,beech chocks,2
Danzig,Poole,1897,1,2,hewn fir,1
Danzig,Poole,1899,1,1,sleepers,1
Danzig,RYE,1881,2,5,oak timber,1
Danzig,Runcorn,1881,1,1,oak,1
Danzig,SURREY DOCK,1895,1,2,timber,1
Danzig,Sligo,1887,1,1,oak and beech,1
Danzig,Sligo,1889,3,4,sawn fir,1
Danzig,Stockton,1881,9,17,sleepers,3
Danzig,Stockton,1883,3,6,hewn oak,2
Danzig,Stockton,1885,6,7,props,2
Danzig,Stockton,1887,6,6,fir,2
Danzig,Stockton,1888,1,2,hewn fir,1
Danzig,Stockton,1889,6,8,beech,2
Danzig,Stockton,1891,6,6,beech,5
Danzig,Stockton,1893,6,6,hewn oak,2
Danzig,Stockton,1895,1,1,beech chocks,1
Danzig,TILBURY,1885,1,1,scantlings,1
Danzig,TIMBER,1877,2,3,deals,2
Danzig,TOWER,1885,1,1,staves,1
Danzig,TOWN DOCK,1893,1,1,props,1
Danzig,TUNNEL PIER,1885,1,1,oak,1
Danzig,Troon,1891,1,1,pit,1
Danzig,Truro,1885,1,1,deals,1
Danzig,Tyne,1881,5,9,lathwood,3
Danzig,Tyne,1883,9,19,fir,4
Danzig,Tyne,1885,12,27,oak,8
Danzig,Tyne,1887,11,20,oak,4
Danzig,Tyne,1889,12,22,fir,5
Danzig,Tyne,1891,8,12,hewn fir,3
Danzig,Tyne,1893,7,13,timber,2
Danzig,Tyne,1895,8,9,hewn fir,3
Danzig,Tyne,1897,1,1,fir,1
Danzig,Tyne,1899,2,4,hewn fir,1
Danzig,WOOD,1893,1,1,crossings,1
Danzig,Wick,1883,2,2,timber,1
Darg,Grimsby,1898,1,1,battens,1
Darien,Borrowstounness,1877,1,2,logs,1
Darien,Boston (Boston Dock),1891,1,2,sawn pitch pine,1
Darien,Bristol,1875,1,2,pitch pine timber,1
Darien,Bristol,1879,2,2,pine,1
Darien,Bristol,1881,1,2,fir hewn,1
Darien,Bristol,1885,1,2,sawn fir,1
Darien,Bristol,1895,1,3,hewn fir,1
Darien,Bristol,1898,1,2,logs,1
Darien,Bristol,1899,1,2,sawn pitch pine deals,1
Darien,Cork,1885,1,3,hewn fir,1
Darien,Dublin,1885,1,2,timber,1
Darien,Dundee,1877,1,7,deals,3
Darien,Dundee,1881,2,5,hewn pitch pine,1
Darien,Dundee,1883,2,3,deals,2
Darien,Dundee,1885,3,4,pitch pine,2
Darien,Dundee,1887,1,2,logs,1
Darien,Dundee,1895,1,2,pitch,2
Darien,Dundee,1897,1,1,pitch pine,1
Darien,Fleetwood,1881,2,3,lathwood,1
Darien,Fleetwood,1883,1,2,hewn fir,1
Darien,Fowey,1881,3,6,deals,3
Darien,Fowey,1883,2,3,hewn fir,2
Darien,Fowey,1895,1,1,sawn fir,1
Darien,Goole,1881,1,3,hewn fir,1
Darien,Goole,1885,3,6,sawn fir,3
Darien,Goole,1889,1,2,sawn,1
Darien,Greenock,1875,1,7,lathwood,2
Darien,Greenock,1877,3,14,deals,3
Darien,Greenock,1879,3,3,pine,3
Darien,Greenock,1883,1,1,firewood,1
Darien,Grimsby,1877,1,2,timber,1
Darien,Grimsby,1879,2,2,pine,1
Darien,Grimsby,1881,5,10,deals,2
Darien,Grimsby,1883,2,2,timber,1
Darien,Grimsby,1885,2,4,sawn fir,2
Darien,Grimsby,1887,1,2,pine timber,1
Darien,Grimsby,1889,4,7,deals,2
Darien,Grimsby,1899,1,3,hewn fir,1
Darien,Hull (Queen's Dock),1897,1,1,sawn pitch pine,1
Darien,Inverness,1883,1,2,sawn pitch pine,1
Darien,Inverness,1897,1,1,sawn pitch pine,1
Darien,Inverness,1898,1,1,hewn fir,1
Darien,Limerick,1881,2,5,deals,2
Darien,Limerick,1885,1,1,sawn pitch pine,1
Darien,Liverpool,1875,1,2,hewn pitch pine timber,1
Darien,Liverpool,1879,1,1,deals,1
Darien,Liverpool,1881,7,15,deals,6
Darien,Liverpool,1883,2,4,deals,2
Darien,Liverpool,1885,3,5,sawn timber,1
Darien,Liverpool,1889,4,5,logs,1
Darien,Liverpool,1891,2,5,sawn timber,1
Darien,London,1874,1,3,deals,1
Darien,London,1879,1,1,deals,1
Darien,London,1881,5,9,timber,4
Darien,London,1885,3,6,deals,3
Darien,London,1889,2,3,deals,1
Darien,London,1895,1,1,timber,1
Darien,London (Tilbury Docks),1893,1,2,timber,1
Darien,Londonderry,1887,1,3,hewn pitch pine,1
Darien,Lynn,1879,2,2,pine,2
Darien,Lynn,1881,1,2,pitch pine,1
Darien,Lynn,1883,1,3,hewn fir,1
Darien,Middlesbrough,1881,1,2,timber,1
Darien,Newport,1881,1,1,sawn fir,1
Darien,Newport,1885,2,4,hewn fir,2
Darien,Newport,1893,1,1,sawn fir,1
Darien,Newry,1881,1,2,fir sawn,1
Darien,Newry,1895,1,1,hewn fir,1
Darien,Poole,1893,1,1,sawn fir,1
Darien,RYE,1881,1,1,pitch pine,1
Darien,Runcorn,1883,2,3,hewn fir,1
Darien,Sligo,1881,1,3,hewn fir,1
Darien,Tyne,1881,6,13,deals,3
Darien,Tyne,1885,2,4,hewn fir,2
Darien,Tyne,1893,2,4,deals,2
Darien,Tyne,1895,1,1,pine timber,1
"Darien, Ga.",Liverpool,1891,1,1,,0
"Dariero, G.A.",Poole,1899,1,1,pitch pine deals,1
Darklkahn,Deptford,1885,1,1,firewood,1
Darklkahn,London,1885,1,1,lumber,1
Darłowo,Borrowstounness,1885,3,3,pit,3
Darłowo,Borrowstounness,1889,1,1,props,1
Darłowo,Borrowstounness,1891,3,3,fir,1
Darłowo,Borrowstounness,1897,1,1,pit props,1
Darłowo,Dundee,1889,1,1,props,1
Darłowo,Goole,1885,1,1,birch,1
Darłowo,Grimsby,1885,1,1,props,1
Darłowo,Grimsby,1887,5,5,props,5
Darłowo,Grimsby,1891,1,1,fir,1
Darłowo,Grimsby,1893,3,3,hewn fir,1
Darłowo,Grimsby,1897,1,1,props,1
Darłowo,London,1883,1,1,hewn,1
Darłowo,PETITION PRESENTED,1889,1,1,props,1
Darłowo,Poole,1883,1,1,hewn,1
Darłowo,Poole,1889,1,1,pit,1
Darłowo,Poole,1891,1,1,pit,1
Darłowo,Poole,1893,1,1,fir pit props,1
Darłowo,Stockton,1887,2,2,beech,1
Darłowo,Stockton,1889,1,1,pit,1
Darłowo,Stockton,1891,1,1,pit,1
Darłowo,Tyne,1887,1,1,pit,1
Darłowo,Tyne,1889,1,1,props,1
Darłowo,Tyne,1891,3,3,pit,2
Delfhaven,Tyne,1885,1,1,hoops,1
Delfshaven,Bristol,1875,1,1,wood hoops,1
Demarara,Grimsby,1883,1,1,logs,1
Demarara,Liverpool,1899,1,1,logs,1
Demerara,Bristol,1891,1,1,logs,1
Demerara,Dundee,1874,1,2,logs,1
Demerara,Dundee,1877,6,6,logs,5
Demerara,Dundee,1893,1,1,logs,1
Demerara,Goole,1881,1,1,logs,1
Demerara,Greenock,1877,1,1,logs,1
Demerara,Greenock,1881,1,1,logs,1
Demerara,Greenock,1883,1,1,logs,1
Demerara,Greenock,1885,2,2,logs,1
Demerara,Greenock,1887,1,1,greenheart timber,1
Demerara,Greenock,1891,2,2,logs,2
Demerara,Greenock,1893,2,2,logs,2
Demerara,Greenock,1897,1,1,logs,1
Demerara,Grimsby,1883,3,3,logs,3
Demerara,Grimsby,1891,1,1,logs,1
Demerara,Liverpool,1874,6,6,logs,6
Demerara,Liverpool,1875,1,1,timber,1
Demerara,Liverpool,1877,2,2,logs,2
Demerara,Liverpool,1879,1,1,timber,1
Demerara,Liverpool,1881,3,3,logs,3
Demerara,Liverpool,1883,3,3,logs,3
Demerara,Liverpool,1891,5,5,logs,5
Demerara,Liverpool,1892,1,1,logs,1
Demerara,Liverpool,1893,2,2,logs,2
Demerara,Liverpool,1895,1,1,logs,1
Demerara,London,1874,2,6,wood,1
Demerara,London,1879,1,1,timber,1
Demerara,London,1883,1,1,logs,1
Demerara,London,1897,3,2,hewn logs,1
Demerara,London (Tilbury Docks),1891,2,2,logs,2
Demerara,Montrose,1891,1,1,hewn greenheart,1
Demerara,NEW YORK,1875,1,1,timber,1
Demerara,Newport,1897,1,1,logs,1
Demerara,Tyne,1897,1,0,,0
Denmark,Borrowstounness,1875,1,1,props,1
Denmark,Inverness,1893,1,1,hoops,1
Derby,London,1885,1,0,,0
Dieppe,Bristol,1891,1,1,veneers,1
Dieppe,Grimsby,1883,1,1,firewood,1
Dieppe,Grimsby,1885,1,1,firewood,1
Dieppe,Grimsby,1889,1,1,firewood,1
Dieppe,Inverness,1885,1,1,wood hoops,1
Dieppe,Liverpool,1891,1,1,veneers,1
Dieppe,London,1881,4,4,furniture hardwood,3
Dieppe,London,1883,7,8,veneers,7
Dieppe,London,1888,1,1,veneers,1
Dieppe,London,1891,2,2,veneers,2
Dieppe,London,1897,7,7,ton,1
Dieppe,London,1899,3,3,veneers,1
Dieppe,London (Tilbury Docks),1891,6,6,veneers,5
Dieppe,London (Tilbury Docks),1892,1,2,wood,1
Dieppe,London (Tilbury Docks),1897,3,3,ton,1
Dieppe,Lynn,1880,1,1,veneers,1
Dieppe,Lynn,1881,5,5,furniture hardwood,1
Dieppe,Lynn,1883,11,12,veneers,10
Dieppe,Lynn,1884,2,2,veneers,2
Dieppe,Middlesbrough,1891,3,3,hardwood,2
Dieppe,Milford,1881,1,1,veneers,1
Dieppe,Milford,1883,4,4,veneers,2
Dieppe,Milford,1884,1,1,veneers,1
Dieppe,Milford,1899,1,1,,0
Dieppe,Poole,1891,1,1,wood,1
Dieppe,RUNCORN DOCK,1897,1,1,veneers,1
"Digby, N.S.",Dundee,1885,1,1,deals,1
Djupvik,Bristol,1899,1,1,,0
Djupvik,Dundee,1889,1,1,pit,1
Djupvik,Grimsby,1887,2,2,deals,1
Djupvik,Grimsby,1889,1,1,deals,1
Djupvik,Grimsby,1893,1,1,deals,1
Djupvik,Grimsby,1895,1,1,deals and boards,1
Djupvik,Grimsby,1899,1,1,deals,1
Djupvik,Inverness,1893,2,2,deals,1
Djupvik,Irvine,1893,1,1,fir sawn,1
Djupvik,London,1887,2,4,deals,3
Djupvik,London,1889,1,1,firewood,1
Djupvik,London (Tilbury Docks),1891,1,1,staves,1
Djupvik,Poole,1891,1,1,fir boards,1
Djupvik,RUNCORN DOCK,1895,1,1,,0
Djupvik,Stockton,1887,1,1,deals,1
Djupvik,Tyne,1889,1,1,deals,1
Djupviken,Grimsby,1893,1,1,fir deals,1
Dobay,Liverpool,1874,1,2,timber,1
Dobery,Liverpool,1875,1,1,logs,1
Doboy,Bristol,1877,1,2,hewn pitch pine,1
Doboy,Bristol,1885,2,6,deals,2
Doboy,Cowes,1881,1,1,firwood sawn,1
Doboy,Dover,1881,2,5,firewood,1
Doboy,Dublin,1883,1,2,sawn pitch pine,1
Doboy,Dublin,1885,2,6,deals,2
Doboy,Dundee,1877,1,0,,0
Doboy,Greenock,1881,1,2,sawn timber,1
Doboy,Greenock,1885,1,2,sawn timber,1
Doboy,Grimsby,1877,1,1,hewn pitch pine,1
Doboy,Grimsby,1879,1,1,pine,1
Doboy,Grimsby,1881,1,2,timber,1
Doboy,Grimsby,1885,3,6,hewn fir,2
Doboy,Inverness,1885,1,2,fir,1
Doboy,Limerick,1881,1,2,pitch pine sawn,1
Doboy,Liverpool,1881,3,6,timber,3
Doboy,Liverpool,1883,4,9,timber,4
Doboy,Liverpool,1885,3,4,logs,1
Doboy,London,1879,1,1,timber,1
Doboy,London,1881,2,5,deals,2
Doboy,London,1885,1,2,hewn timber,1
Doboy,London,1889,1,2,timber,1
Doboy,Londonderry,1885,1,2,hewn fir,1
Doboy,Lynn,1879,1,1,timber,1
Doboy,Lynn,1881,1,1,timber,1
Doboy,Lynn,1885,1,2,sawn fir,1
Doboy,Milford,1883,1,3,cedar,1
Doboy,Montrose,1881,1,4,sawn timber,2
Doboy,Newport,1881,1,1,load,1
Doboy,Poole,1879,1,1,pine,1
Doboy,Poole,1885,1,1,sawn fir,1
Doboy,Sligo,1881,1,1,fir,1
Doboy,Stockton,1881,1,3,logs,2
Doboy,Tyne,1881,4,9,sawn timber,2
Doboy,Tyne,1883,1,2,logs,1
Doboy,Tyne,1885,1,3,sawn pitch pine,1
Doboy,Workington,1881,1,1,pitch pine,1
Doboy,Workington,1883,2,2,deals,2
"Doboy, U.S.A.",Londonderry,1891,1,2,hewn fir,1
Dohlkarsla,London,1874,1,1,deals,1
Dolphin,Tyne,1883,1,0,,0
Domejo,Grimsby,1879,1,1,deals,1
Domjo,Dundee,1881,1,1,battens,1
Domsjo,Boston,1895,1,0,,0
Domsjo,Bristol,1891,1,1,deals,1
Domsjo,Bristol,1899,1,1,sawn fir,1
Domsjo,Dundee,1883,1,1,battens,1
Domsjo,Exeter,1887,1,2,hewn fir,1
Domsjo,Goole,1885,1,1,deals,1
Domsjo,Grimsby,1881,1,1,battens,1
Domsjo,Grimsby,1885,1,1,firewood,1
Domsjo,Grimsby,1887,1,1,deals,1
Domsjo,Grimsby,1889,1,1,staves,1
Domsjo,Grimsby,1891,3,3,deals,2
Domsjo,Grimsby,1893,1,1,,0
Domsjo,Grimsby,1895,3,3,deals,2
Domsjo,Hull (Queen's Dock),1893,1,2,laths,1
Domsjo,Hull (Queen's Dock),1895,1,1,deals,1
Domsjo,Liverpool,1889,1,1,firewood,1
Domsjo,Liverpool,1893,1,1,firewood,1
Domsjo,London,1879,2,2,firewood,2
Domsjo,London,1881,2,2,firewood,1
Domsjo,London,1883,2,2,firewood,1
Domsjo,London,1885,2,2,deals,1
Domsjo,London,1887,5,5,firewood,3
Domsjo,London,1889,1,1,slating battens,1
Domsjo,London,1891,3,4,deals,2
Domsjo,London,1895,1,1,battens and boards,1
Domsjo,London,1897,2,2,dea,1
Domsjo,London (Surrey Commercial Docks),1893,1,1,firewood,1
Domsjo,London (Tilbury Docks),1891,1,1,deals,1
Domsjo,Lynn,1879,2,2,deals,1
Domsjo,Milford,1885,1,3,hewn fir,1
Domsjo,Montrose,1889,1,2,firewood,1
Domsjo,PETITION PRESENTED,1889,1,1,fir,1
Domsjo,Poole,1885,1,1,deals,1
Domsjo,Poole,1889,1,1,deals,1
Domsjo,Poole,1893,2,2,fir deals and ns,1
Domsjo,RECORD OUTPUT OF TIMBER,1899,1,1,staves,1
Domsjo,Stockton,1888,2,3,hewn fir,1
Domsjo,TOWER DOCK,1893,1,2,deals and battens,1
Domsjo,TOWN DOCKS,1893,1,1,deals,1
Domsjo,Tyne,1885,1,1,deals,1
Domsjo,Tyne,1893,1,1,deals,1
Domsjo,Tyne,1895,1,1,deals,1
Domsjo and Nordsmalings,London,1885,1,1,deals,1
Donelan,Bristol,1881,2,2,pitwood,2
Donelan,Bristol,1883,1,1,pitwood,1
Donelan,Dublin,1883,1,1,pitwood,1
Donelan,Newport,1881,3,3,pitwood,2
Donelan,Newport,1883,3,3,pitwood,3
Donelan,Poole,1881,2,2,pitwood fir,2
Donelan,Poole,1883,1,1,pitwood,1
Donlin,Tyne,1885,1,1,wood hoops,1
Dorchester,Grimsby,1876,1,1,palings,1
Dorchester,Liverpool,1885,1,1,deals,1
Dordrecht,Dundee,1893,1,1,hoops,1
Dordrecht,Goole,1885,1,1,hoops,1
Dordrecht,Inverness,1883,1,1,wood hoops,1
Dordrecht,Inverness,1893,1,1,hoops,1
Dordrecht,Liverpool,1887,1,1,hoops,1
Dordrecht,London,1881,1,1,wood,1
Dordrecht,Poole,1889,1,1,hoops,1
Dordrecht,Stockton,1881,1,1,wood hoops,1
Dordrecht,Tyne,1881,9,9,wood hoops,5
Dordrecht,Tyne,1882,1,1,hoops,1
Dordrecht,Tyne,1883,2,2,wood hoops,1
Dordrecht,Tyne,1885,6,6,hoops,6
Dordrecht,Tyne,1886,1,1,hoops,1
Dordrecht,Tyne,1887,3,3,hoops,3
Dordrecht,Tyne,1889,1,1,wood hoops,1
Dordt,Borrowstounness,1888,1,1,hoops,1
Dordt,COLLINSON & LOCK,1893,1,1,hoops,1
Dordt,Dundee,1883,1,1,hoops,1
Dordt,Goole,1879,1,0,,0
Dordt,Greenock,1885,1,1,hoops,1
Dordt,London,1883,2,2,hoops,1
Dordt,London,1888,1,1,split hoops,1
Dordt,London,1891,1,1,wood hoops,1
Dordt,Lynn,1879,2,0,,0
Dordt,Milford,1887,1,1,hoops,1
Dordt,Newport,1881,1,1,wood hoops,1
Dordt,Newport,1883,1,1,hoops,1
Dordt,Newport,1885,1,1,sawn wood,1
Dordt,Newport,1891,1,1,wood hoops,1
Dordt,Poole,1887,1,1,doors,1
Dordt,Stockton,1881,1,1,hoops,1
Dordt,Tyne,1881,12,12,hoops,6
Dordt,Tyne,1882,1,1,hoops,1
Dordt,Tyne,1883,14,14,wooden hoops,6
Dordt,Tyne,1885,12,12,hoops,9
Dordt,Tyne,1886,1,1,hoops,1
Dordt,Tyne,1887,19,19,hoops,17
Dordt,Tyne,1888,1,1,hoops,1
Dordt,Tyne,1889,13,13,hoops,7
Dordt,Tyne,1890,1,1,hoops,1
Dordt,Tyne,1891,5,5,wood hoops,3
Dordt,Tyne,1892,1,1,wood hoops,1
Dordt,Tyne,1893,5,5,hoops,4
Dorkt,Tyne,1885,1,1,hoops,1
Dort,Dundee,1877,1,14,props,4
Douarnenes,Newport,1891,1,1,pitwood,1
Douarnenez,Dundee,1877,1,0,,0
Douarnenez,Liverpool,1895,1,1,timber,1
Douarnenez,London (Tilbury Docks),1899,1,2,fir,1
Douarnenez,Newport,1888,1,1,pitwood,1
Douarnenez,Newport,1889,2,2,pitwood,2
Douarnenez,Newport,1891,1,1,pit props,1
Douarnenez,Stockton,1887,1,1,pitwood,1
Drag,Dundee,1877,1,1,pit,1
Drag,Grimsby,1883,2,2,pit,2
Drag,Grimsby,1891,4,5,deals,2
Dragerce,Grimsby,1889,1,1,hewn fir,1
Dragsvik,Grimsby,1891,1,1,deals,1
Drama,London,1891,1,1,joinery,1
Drambak,Grimsby,1885,1,2,hewn fir,1
Dramman,Borrowstounness,1889,1,2,hewn,1
Dramman,Fleetwood,1892,1,1,boards,1
Drammen,BUILDERS' CLERKS' BENEVOLENT INSTITUTION,1881,1,3,scantlings,1
Drammen,BURRYPORT,1879,1,0,,0
Drammen,Berwick,1881,3,3,staves,1
Drammen,Berwick,1893,1,1,staves,1
Drammen,Borrowstounness,1875,5,19,pit,6
Drammen,Borrowstounness,1877,12,24,props,11
Drammen,Borrowstounness,1879,1,1,battens,1
Drammen,Borrowstounness,1881,9,9,pit,5
Drammen,Borrowstounness,1883,9,9,pit,4
Drammen,Borrowstounness,1885,22,21,pit,10
Drammen,Borrowstounness,1887,10,10,pit,9
Drammen,Borrowstounness,1888,1,2,burham,1
Drammen,Borrowstounness,1889,14,14,pitwood,6
Drammen,Borrowstounness,1891,8,7,pitwood,3
Drammen,Borrowstounness,1893,3,3,pitwood,1
Drammen,Borrowstounness,1897,2,2,pitwood,2
Drammen,Borrowstounness,1899,1,1,pitprops,1
Drammen,Boston,1885,2,4,deals,1
Drammen,Boston,1887,1,1,sawn fir,1
Drammen,Boston,1889,2,4,fir,1
